entity_id,entity_type,display_name,is_exogenous,summary_quality,merged_source_count
molecule.ecocyc.D-Galactopyranuronate,small_molecule,D-galactopyranuronate,false,informative,1
molecule.ecocyc.CPD0-1923,small_molecule,an N3-hydroxyethylcytosine in DNA,false,informative,1
molecule.ecocyc.Xanthan,small_molecule,xanthan,true,informative,1
molecule.ecocyc.PROTEIN-S-HYDROXY-CYSTEINE,small_molecule,a [protein]-S-hydroxy-L-cysteine,false,informative,1
molecule.ecocyc.TAG-18-3-34-3s,small_molecule,a TAG(18:3/34:3),false,informative,1
molecule.ecocyc.Pyrophosphate-inositol-phosphates,small_molecule,a pyrophosphate-containing inositol phosphate,false,informative,1
molecule.ecocyc.Short-Chain-Carboxylates,small_molecule,a short-chain carboxylate,true,informative,1
molecule.ecocyc.CIS-TRANS-POLYISOPRENYL-PP,small_molecule,"a cis,trans-polyisoprenyl diphosphate",false,informative,1
molecule.ecocyc.C29-Brassinosteroids,small_molecule,a C29 brassinosteroid,true,informative,1
molecule.ecocyc.Lipid-sterculate,small_molecule,a [phospholipid]-sterculate,true,informative,1
molecule.ecocyc.Antimicrobial-Peptides,small_molecule,an antimicrobial peptide,true,informative,1
molecule.ecocyc.IN-CHAIN-HYDROXY-FATTY-ACID,small_molecule,an in-chain hydroxy fatty acid,false,informative,1
molecule.ecocyc.PROTEIN-L-BETA-ISOASPARTATES,small_molecule,a [protein]-L-β-isoaspartate,true,informative,1
molecule.ecocyc.RNA-Guanines,small_molecule,a guanine in RNA,false,informative,1
molecule.ecocyc.Methyl-Branched-Fatty-Acids,small_molecule,a methyl-branched fatty acid,false,informative,1
molecule.ecocyc.CPD-15990,small_molecule,trehalose,false,informative,1
molecule.ecocyc.a-synthetic-antibiotic,small_molecule,a synthetic antibiotic,true,informative,1
molecule.ecocyc.SUGAR-6-PHOSPHATES,small_molecule,a sugar 6-phosphate,false,informative,1
molecule.ecocyc.Macrocycles,small_molecule,a macrocycle,true,informative,1
molecule.ecocyc.Short-Chain-Malto-Oligosaccharides,small_molecule,a short-chain maltooligosaccharide,false,informative,1
molecule.ecocyc.CPD-12086,small_molecule,a [PchE NRPS protein]-S-salicyl-S-L-cysteine,true,informative,1
molecule.ecocyc.Steroidal-Estrogens,small_molecule,a steroidal estrogen,true,informative,1
molecule.ecocyc.Xylogalacturonan,small_molecule,a xylogalacturonan,true,informative,1
molecule.ecocyc.Adenine-34-in-tRNAs,small_molecule,an adenine34 in tRNA,false,informative,1
molecule.ecocyc.CPD-17279,small_molecule,a [glycerolipid]-dicranin,true,informative,1
molecule.ecocyc.Aminopyrimidines,small_molecule,an aminopyrimidine,true,informative,1
molecule.ecocyc.1-4-Mannan,small_molecule,"a (1,4)-β-D-mannan",true,informative,1
molecule.ecocyc.TAG-18-2-40-1s,small_molecule,a TAG(18:2/40:1),true,informative,1
molecule.ecocyc.Aldopentoses,small_molecule,an aldopentose,true,informative,1
molecule.ecocyc.36-Dideoxyhexoses,small_molecule,"a 3,6-dideoxyhexose",true,informative,1
molecule.ecocyc.5-HYDROXYU34-TRNA,small_molecule,a 5-hydroxyuridine34 in tRNA,false,informative,1
molecule.ecocyc.Retinals,small_molecule,a retinal,true,informative,1
molecule.ecocyc.CPD-17293,small_molecule,"a [glycerolipid]-(7Z,10Z)-hexadecadienoate",false,informative,1
molecule.ecocyc.Lysophosphatidylethanolamines-16-0,small_molecule,a lysophosphatidylethanolamine-16:0,false,informative,1
molecule.ecocyc.tRNA-Containing-N1-Methyladenine,small_molecule,an N1-methyladenine in tRNA,false,informative,1
molecule.ecocyc.Berberine-Alkaloids,small_molecule,a berberine alkaloid,true,informative,1
molecule.ecocyc.7-dihydroxy-bacteriochlorophyllide-d,small_molecule,"a 71,71-dihydroxybacteriochlorophyllide d",true,informative,1
molecule.ecocyc.Iron-Cations,small_molecule,Iron,false,informative,1
molecule.ecocyc.DTDP-4-DEHYDRO-6-DEOXY-D-GALACTOSE,small_molecule,dTDP-4-dehydro-6-deoxy-D-galactose,false,informative,1
molecule.ecocyc.NAcMur-4Peptide-NAcGlc-Undecaprenols,small_molecule,a lipid II (containing a tetrapeptide),false,informative,1
molecule.ecocyc.A-MURAYMYCIN,small_molecule,a muraymycin,true,informative,1
molecule.ecocyc.Dipeptides-With-C-Terminal-Ornithine,small_molecule,a dipeptide with a C-terminal L-ornithine,false,informative,1
molecule.ecocyc.CPD-7277,small_molecule,"an anthocyanidin 3,5-di-O-β-D-glucoside",true,informative,1
molecule.ecocyc.Fucopyranoses,small_molecule,D-fucopyranose,false,informative,1
molecule.ecocyc.Phosphatidates-36-6,small_molecule,phosphatidate-36:6,false,informative,1
molecule.ecocyc.PENTOSE-5-PHOSPHATES,small_molecule,a pentose 5-phosphate,false,informative,1
molecule.ecocyc.ERYTHRULOSE-1P,small_molecule,erythrulose 1-phosphate,false,informative,1
molecule.ecocyc.Pentoses,small_molecule,a pentose,true,informative,1
molecule.ecocyc.Ganglio-Series-GSLs,small_molecule,a ganglio-series glycosphingolipid,false,informative,1
molecule.ecocyc.Corrins,small_molecule,a corrin,true,informative,1
molecule.ecocyc.Tetrahydropyridines,small_molecule,a tetrahydropyridine,true,informative,1
molecule.ecocyc.D-mannopyranose,small_molecule,D-mannopyranose,false,informative,1
molecule.ecocyc.Medium-Chain-2-Enoyl-CoAs,small_molecule,a medium-chain 2-enoyl-CoA,false,informative,1
molecule.ecocyc.Amino-acid-adenylates,small_molecule,an adenylated amino acid,false,informative,1
molecule.ecocyc.Modified-Nucleosides-In-DNA,small_molecule,a modified nucleoside within DNA,false,informative,1
molecule.ecocyc.Alpha-NAD-P,small_molecule,α-NAD(P)+,true,informative,1
molecule.ecocyc.Glycerolipid-Olefinic-Fatty-Acids,small_molecule,a [glycerolipid] olefinic fatty acid,true,informative,1
molecule.ecocyc.GlcNAc-GlcA-Gal-Gal-Xyl-Protein,small_molecule,a 3-O-[α-D-GlcNAc-(1→4)-β-D-GlcA-(1→3)-β-D-Gal-(1→3)-β-D-Gal-(1→4)-β-D-Xyl]-[core protein],false,informative,1
molecule.ecocyc.CPD-8563,small_molecule,a [myosin light-chain]-O-phospho-L-serine,true,informative,1
molecule.ecocyc.D-Xylulofuranose,small_molecule,D-xylulofuranose,false,informative,1
molecule.ecocyc.CPD-19474,small_molecule,a (Z)-1-(glutathion-S-yl)-N-hydroxy-ω-(methylsulfanyl)alkan-1-imine,true,informative,1
molecule.ecocyc.CPD0-2036,small_molecule,a dCDP-diacylglycerol,false,informative,1
molecule.ecocyc.16S-rRNA-adenine1518-adenine1519,small_molecule,adenine1518/adenine1519 in 16S rRNA,false,informative,1
molecule.ecocyc.Cobalt-corrinoid-hexaamides,small_molecule,a cobalt-corrinoid hexaamide,true,informative,1
molecule.ecocyc.Agaroses,small_molecule,an agarose,true,informative,1
molecule.ecocyc.Alditol-phosphates,small_molecule,an alditol phosphate,false,informative,1
molecule.ecocyc.Phthiodiolenones,small_molecule,a phthiodiolenone,true,informative,1
molecule.ecocyc.12-oxojasmonoyl-L-amino-acids,small_molecule,a 12-oxojasmonoyl-L-amino acid,true,informative,1
molecule.ecocyc.Guanine34-in-tRNAs,small_molecule,a guanine34 in tRNA,false,informative,1
molecule.ecocyc.Galactolipids,small_molecule,a galactolipid,true,informative,1
molecule.ecocyc.Cyclic-Ribonucleoside-Monophosphates,small_molecule,a nucleoside cyclic phosphate,false,informative,1
molecule.ecocyc.CPD-17483,small_molecule,1-[(15Z)-tetracos-15-enoyl]-2-acyl-[phosphoglyceride],false,informative,1
molecule.ecocyc.Marinoloyl-Coa,small_molecule,a marinoloyl-CoA,true,informative,1
molecule.ecocyc.PE-32-2,small_molecule,a phosphatidylethanolamine-32:2,false,informative,1
molecule.ecocyc.2-hydroxyacyl-glutathiones,small_molecule,S-(2-hydroxyacyl)glutathione,false,informative,1
molecule.ecocyc.Sulfhydryls,small_molecule,R'C(R)SH,true,informative,1
molecule.ecocyc.Organic-Hydroxy-Compounds,small_molecule,an organic hydroxy compound,true,informative,1
molecule.ecocyc.2-HEXADECENOATES,small_molecule,a 2-hexadecenoate,true,informative,1
molecule.ecocyc.Adenosine-Nucleotides,small_molecule,an adenosine nucleotide,false,informative,1
molecule.ecocyc.Digitoxose,small_molecule,digitoxose,true,informative,1
molecule.ecocyc.Ubiquinol-Analogues,small_molecule,a ubiquinol analogue,true,informative,1
molecule.ecocyc.Glyco-CT-Superclass-HEP,small_molecule,Heptose,false,informative,1
molecule.ecocyc.Homocyclic-Compounds,small_molecule,a homocyclic compound,true,informative,1
molecule.ecocyc.CPD-21758,small_molecule,norlaudanosoline,true,informative,1
molecule.ecocyc.C4-dicarboxylates,small_molecule,a C4-dicarboxylate,true,informative,1
molecule.ecocyc.Quinones,small_molecule,a quinone,true,informative,1
molecule.ecocyc.CPD-18968,small_molecule,dehydrodiconiferyl acid,true,informative,1
molecule.ecocyc.CPD-12013,small_molecule,3-hydroxy-3-methyl-2-oxopentanoate,false,informative,1
molecule.ecocyc.Xyloglucans-Galactose-23,small_molecule,an XLLG xylogulcan,true,informative,1
molecule.ecocyc.3-Methyl-Saturated-Fatty-Acids,small_molecule,"a 3-methyl-branched 2,3,4-saturated fatty acid",false,informative,1
molecule.ecocyc.Phosphatidylcholines-34-3,small_molecule,phosphatidylcholine-34:3,false,informative,1
molecule.ecocyc.2-3-CARBOXY-3-METHYLAMMONIOPROPYL-L-,small_molecule,a 2-[(3S)-3-carboxy-3-(methylammonio)propyl]-L-histidine-[translation elongation factor 2],true,informative,1
molecule.ecocyc.11-Cis-Retinyl-Esters,small_molecule,an 11-cis-retinyl ester,true,informative,1
molecule.ecocyc.S-Secondary-Alcohols,small_molecule,an (S)-secondary alcohol,true,informative,1
molecule.ecocyc.Sphinga-4E-8E-dienine-Ceramides,small_molecule,"a (4E,8E)-sphinga-4,8-dienine ceramide",true,informative,1
molecule.ecocyc.SufE-L-cysteine-Persulfide,small_molecule,a [SufE sulfur-carrier protein]-S-sulfanyl-L-cysteine,false,informative,1
molecule.ecocyc.Anthracyclines,small_molecule,an anthracycline,true,informative,1
molecule.ecocyc.Secondary-Amino-Compounds,small_molecule,a secondary amino compound,true,informative,1
molecule.ecocyc.14-alpha-methylsteroids,small_molecule,a 14α-methylsteroid,true,informative,1
molecule.ecocyc.TAG-18-2-36-3s,small_molecule,a TAG(18:2/36:3),false,informative,1
molecule.ecocyc.beta-1-3-Galactans,small_molecule,a (1→3)-β-D-galactan,true,informative,1
molecule.ecocyc.Cyclic-2-3-Nucleoside-Monophosphates,small_molecule,"a nucleoside cyclic 2',3'-monophosphate",false,informative,1
molecule.ecocyc.Glycosiduronates,small_molecule,a glycosiduronate,true,informative,1
molecule.ecocyc.Androgens,small_molecule,an androgen,true,informative,1
molecule.ecocyc.Heparan-Sulfate,small_molecule,heparan sulfate,true,informative,1
molecule.ecocyc.4-HYDROXYPHENYLLACTATE,small_molecule,3-(4-hydroxyphenyl)lactate,true,informative,1
molecule.ecocyc.Oligonucleotides,small_molecule,a double-stranded oligonucleotide,true,informative,1
molecule.ecocyc.Sulfhydryl-Groups,small_molecule,a sulfhydryl group,false,informative,1
molecule.ecocyc.3Glc-Protopanaxadiol-ginsenosides,small_molecule,a protopanaxadiol-type ginsenoside with one glucosyl residue at position 3,true,informative,1
molecule.ecocyc.Galactofuranosemannans,small_molecule,a galactomannan (Aspergillus),true,informative,1
molecule.ecocyc.CPD-6262,small_molecule,an (L-cysteinylglycine)-S-conjugate,false,informative,1
molecule.ecocyc.Phytosiderophores,small_molecule,a phytosiderophore,true,informative,1
molecule.ecocyc.CPD0-1228,small_molecule,a diazaborine,true,informative,1
molecule.ecocyc.3-Aryl-Acryloyl-CoAs,small_molecule,a 3-(aryl)acryloyl-CoA,true,informative,1
molecule.ecocyc.Aromatic-Oxoacids,small_molecule,an aromatic 2-oxo-acid,true,informative,1
molecule.ecocyc.Phenolphthiocerol-A,small_molecule,a phenolphthiocerol A,true,informative,1
molecule.ecocyc.Inorganic-Phosphorus-Ions,small_molecule,an inorganic phosphorus-containing ion,false,informative,1
molecule.ecocyc.ADP-D-ribosyl-nitrogen-reductases,small_molecule,a [dinitrogen reductase]-Nω-α-( ADP-D-ribosyl)-L-arginine,true,informative,1
molecule.ecocyc.All-trans-3-hydroxyretinal,small_molecule,all-trans-3-hydroxyretinal,true,informative,1
molecule.ecocyc.Inorganic-Ions,small_molecule,an inorganic ion,false,informative,1
molecule.ecocyc.Glyco-CT-Stemtype-RIB,small_molecule,Glyco-CT-Stemtype-RIB,false,informative,1
molecule.ecocyc.Imidazopyrimidines,small_molecule,an imidazopyrimidine,true,informative,1
molecule.ecocyc.Cysteate,small_molecule,cysteate,true,informative,1
molecule.ecocyc.23S-rRNA-Cytidines,small_molecule,a cytidine in 23S rRNA,false,informative,1
molecule.ecocyc.Donor-Xyloglucan-Cleaved-Xyloglucanyls,small_molecule,a donor Xyloglucan with cleaved xyloglucanyl segment,true,informative,1
molecule.ecocyc.23S-rRNA-8-methyladenine2503,small_molecule,8-methyladenine2503 in 23S rRNA,false,informative,1
molecule.ecocyc.Eicosatrienoates,small_molecule,an icosatrienoate,true,informative,1
molecule.ecocyc.23S-rRNA-uridine955-2504-2580,small_molecule,uridine955/2504/2580 in 23S rRNA,false,informative,1
molecule.ecocyc.CPD-17546,small_molecule,a dipeptide with an N-terminal L-arginine,false,informative,1
molecule.ecocyc.phosphoethanolamine-cellulose,small_molecule,phosphoethanolamine cellulose,false,informative,1
molecule.ecocyc.Uracil20-in-tRNAs,small_molecule,a uridine20 in tRNA,false,informative,1
molecule.ecocyc.Phosphatidylserines-36-4,small_molecule,phosphatidylserine-36:4,false,informative,1
molecule.ecocyc.9-Methyl-sphing-4-8-dienine-ceramides,small_molecule,"a 9-methyl-(4E,8E)-sphinga-4,8-dienine ceramide",true,informative,1
molecule.ecocyc.2-Dehydropyranoses,small_molecule,a 2-dehydropyranose,true,informative,1
molecule.ecocyc.D-Hexose-Phosphate,small_molecule,a D-hexose-phosphate,false,informative,1
molecule.ecocyc.CPD-19483,small_molecule,a 3-[(ω-methylsulfanyl)alkyl]malate,true,informative,1
molecule.ecocyc.CPD-19427,small_molecule,normaritidine,true,informative,1
molecule.ecocyc.VERY-LONG-CHAIN-FATTY-ACYL-COA,small_molecule,a very-long-chain fatty acyl-CoA,false,informative,1
molecule.ecocyc.Acetyl-methanofurans,small_molecule,an acetyl-methanofuran,false,informative,1
molecule.ecocyc.Mannosides,small_molecule,a mannoside,true,informative,1
molecule.ecocyc.CPD-10247,small_molecule,6-sulfo-D-quinovose,false,informative,1
molecule.ecocyc.CPD-7076,small_molecule,2-methylbutanoate,false,informative,1
molecule.ecocyc.Haloacetates,small_molecule,a haloacetate,false,informative,1
molecule.ecocyc.1-4-Naphthoquinoness,small_molecule,"a 1,4-naphthoquinones",true,informative,1
molecule.ecocyc.Estrogens,small_molecule,an estrogen,true,informative,1
molecule.ecocyc.Lividomycins,small_molecule,a lividomycin,true,informative,1
molecule.ecocyc.Organoarsenics,small_molecule,an organoarsenic compound,true,informative,1
molecule.ecocyc.CPD-17285,small_molecule,"a [glycerolipid]-(9Z,12E)-octadecadienoate",true,informative,1
molecule.ecocyc.Pyrimidine-deoxyribonucleosides-5-PPP,small_molecule,a pyrimidine 2'-deoxyribonucleoside 5'-triphosphate,false,informative,1
molecule.ecocyc.CPD-11926,small_molecule,an oligomycin,true,informative,1
molecule.ecocyc.4S-limonene-1-2-epoxides,small_molecule,"a (4S)-1,2-epoxymenth-8-ene",true,informative,1
molecule.ecocyc.tRNA-Containing-2-O-Methylcytidines,small_molecule,a 2'-O-methylcytidine in tRNA,false,informative,1
molecule.ecocyc.Phosphatidylethanolamines-34-1,small_molecule,phosphatidylethanolamine-34:1,false,informative,1
molecule.ecocyc.Phosphatidylcholines-38-4,small_molecule,phosphatidylcholine-38:4,false,informative,1
molecule.ecocyc.A-GLUCOSYLOXYANTHRAQUINONE,small_molecule,a glucosyloxyanthraquinone,true,informative,1
molecule.ecocyc.CPD-9092,small_molecule,a bacteriochlorophyll c,true,informative,1
molecule.ecocyc.Lewis-a-epitope,small_molecule,a Lewis a epitope,true,informative,1
molecule.ecocyc.Anacardic-Acid,small_molecule,anacardate,true,informative,1
molecule.ecocyc.28S-rRNA-Adenines,small_molecule,an adenine in 28S rRNA,false,informative,1
molecule.ecocyc.Anthraquinones,small_molecule,an anthraquinone,true,informative,1
molecule.ecocyc.Azoles,small_molecule,an azole,true,informative,1
molecule.ecocyc.Phosphorus-oxoacids-And-Derivatives,small_molecule,a phosphorus oxoacid and derivatives,true,informative,1
molecule.ecocyc.Octoses,small_molecule,an octose,true,informative,1
molecule.ecocyc.ETHENOCYTOSINE-IN-DNA,small_molecule,"a 3,N4-ethenocytosine in DNA",true,informative,1
molecule.ecocyc.N-Acetylarylalkylamines,small_molecule,an N-acetylarylalkylamine,true,informative,1
molecule.ecocyc.Cytosine-32-In-tRNAs,small_molecule,a cytosine32 in tRNA,false,informative,1
molecule.ecocyc.Monocarboxylates,small_molecule,a monocarboxylate,true,informative,1
molecule.ecocyc.11-Oxosteroids,small_molecule,an 11-oxosteroid,true,informative,1
molecule.ecocyc.D-Aldose-1-phosphates,small_molecule,a D-aldose 1-phosphate,false,informative,1
molecule.ecocyc.1-Alpha-Linolenoyl-L-Phosphatidate,small_molecule,a 1-α-linolenoyl 2-acyl-sn-glycerol 3-phosphate,false,informative,2
molecule.ecocyc.PGL,small_molecule,a dimycocerosyl glycosyl phenolphthiocerol,true,informative,1
molecule.ecocyc.L-aldopyranoses,small_molecule,an L-aldopyranose,false,informative,1
molecule.ecocyc.D-aldohexoses,small_molecule,a D-aldohexose,true,informative,1
molecule.ecocyc.5-HYDROXY-L-LYSINE,small_molecule,5-hydroxy-L-lysine,false,informative,1
molecule.ecocyc.Protein-N-acetyl-D-glucosamine-L-thr,small_molecule,an N-acetyl-β-D-glucosaminyl-L-threonine-[protein],false,informative,1
molecule.ecocyc.5-6-DihydroUracil-23S-rRNAs,small_molecule,"a 5,6-dihydrouracil in 23S rRNA",false,informative,1
molecule.ecocyc.Monogalactosyldiacylglycerols-34-6,small_molecule,monogalactosyldiacylglycerol-34:6,false,informative,1
molecule.ecocyc.a-mature-triacylated-lipoprotein,small_molecule,an N-acyl-(S-diacyl-sn-glyceryl)-L-cysteinyl-[lipoprotein],false,informative,1
molecule.ecocyc.UDP-4-amino-sugars,small_molecule,a UDP-4-amino-4-deoxy sugar,false,informative,1
molecule.ecocyc.MOCS3-Cysteine-Persulfide,small_molecule,a [molybdopterin synthase sulfurtransferase]-S-sulfanyl-L-cysteine,false,informative,1
molecule.ecocyc.TAG-18-2-36-1s,small_molecule,a TAG(18:2/36:1),true,informative,1
molecule.ecocyc.2-Lysophosphatidylglycerols,small_molecule,a 2-lysophosphatidylglycerol,false,informative,1
molecule.ecocyc.Jasmonoyl-Amino-Acid-Conjugates,small_molecule,a jasmonoyl-L-amino acid,true,informative,1
molecule.ecocyc.Plastoquinols,small_molecule,a plastoquinol,true,informative,1
molecule.ecocyc.Protein-trisaccharide-L-ser,small_molecule,"a 3-O-[β-D-galactosyl-(1→4)-α-D-galactosyl-(1→3)-N,N'-diacetyl-β-D-bacillosaminyl]-(Ser)-[protein]",false,informative,1
molecule.ecocyc.3-Prime-Nucleoside-Monophosphates,small_molecule,a nucleoside 3'-monophosphate,false,informative,1
molecule.ecocyc.Peptidoglycans,small_molecule,a peptidoglycan,false,informative,1
molecule.ecocyc.Flavone-Glycosides,small_molecule,a flavone glycoside,true,informative,1
molecule.ecocyc.Phenolphthiotriol,small_molecule,a phenolphthiotriol,true,informative,1
molecule.ecocyc.BCAA-dehydrogenase-2MP-DH-lipoyl,small_molecule,an [apo BCAA dehydrogenase E2 protein] N6-S-[2-methylpropanoyl]dihydrolipoyl-L-lysine,false,informative,1
molecule.ecocyc.Glycosphingolipids,small_molecule,a glycosphingolipid,true,informative,1
