# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product Id of the gene
## (8) Product name of the gene
## (9) Evidence that supports the existence of the gene
## (10) PMIDs list
## (11) Evidence confidence level (Confirmed, Strong, Weak)
## (12) All bnumber related to gene
## (13) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productId	8)productName	9)geneEvidences	10)genePMIDS	11)confidenceLevel	12)relatedBnumbers	13)otherDbsIds 
RDBECOLIGNC01717	yfiF	b2581	2717491	2718528	reverse	RDBECOLIPDC01213	putative methyltransferase YfiF			None		[ASKA:ECK2579+b2581+JW2565+yfiF][KEIO:ECK2579+b2581+JW2565+yfiF][STRING:511145.b2581][ASAP:ABE-0008497][ECHOBASE:EB1734][OU-MICROARRAY:b2581][ECOCYC:EG11786][REFSEQ:b2581] 
RDBECOLIGNC01718	gmd	b2053	2127193	2128314	reverse	RDBECOLIPDC03280	GDP-mannose 4,6-dehydratase			None		[ASKA:ECK2047+b2053+JW2038+gmd][KEIO:ECK2047+b2053+JW2038+gmd][STRING:511145.b2053][ASAP:ABE-0006803][ECHOBASE:EB1735][OU-MICROARRAY:b2053][ECOCYC:EG11787][REFSEQ:b2053] 
RDBECOLIGNC01719	fcl	b2052	2126225	2127190	reverse	RDBECOLIPDC01712	GDP-L-fucose synthase			None		[ASKA:ECK2046+b2052+JW2037+wcaG][KEIO:ECK2046+b2052+JW2037+fcl][STRING:511145.b2052][ASAP:ABE-0006801][ECHOBASE:EB1736][OU-MICROARRAY:b2052][ECOCYC:EG11788][REFSEQ:b2052] 
RDBECOLIGNC01720	gmm	b2051	2125743	2126222	reverse	RDBECOLIPDC03281	GDP-mannose mannosyl hydrolase			None		[ASKA:ECK2045+b2051+JW5335+wcaH][KEIO:ECK2045+b2051+JW5335+nudD][STRING:511145.b2051][ASAP:ABE-0006796][ECHOBASE:EB1737][OU-MICROARRAY:b2051][ECOCYC:EG11789][REFSEQ:b2051] 
RDBECOLIGNC01721	wcaI	b2050	2124523	2125746	reverse	RDBECOLIPDC01214	colanic acid biosynthesis fucosyltransferase WcaI			None		[ASKA:ECK2044+b2050+JW2035+wcaI][KEIO:ECK2044+b2050+JW2035+wcaI][STRING:511145.b2050][ASAP:ABE-0006794][ECHOBASE:EB1738][OU-MICROARRAY:b2050][ECOCYC:EG11790][REFSEQ:b2050] 
RDBECOLIGNC01722	cmtB	b2934	3078887	3079330	reverse	RDBECOLIPDC00260	mannitol-specific PTS enzyme IIA component CmtB			None		[ASKA:ECK2929+b2934+JW2901+cmtB][KEIO:ECK2929+b2934+JW2901+cmtB][STRING:511145.b2934][ASAP:ABE-0009623][ECHOBASE:EB1739][OU-MICROARRAY:b2934][ECOCYC:EG11791][REFSEQ:b2934] 
RDBECOLIGNC01723	cmtA	b2933	3077471	3078859	reverse	RDBECOLIPDC00259	mannitol-specific PTS enzyme IICB component CmtA			None		[ASKA:ECK2928+b2933+JW2900+cmtA][KEIO:ECK2928+b2933+JW2900+cmtA][STRING:511145.b2933][ASAP:ABE-0009621][ECHOBASE:EB1740][OU-MICROARRAY:b2933][ECOCYC:EG11792][REFSEQ:b2933] 
RDBECOLIGNC01724	ygdD	b2807	2941236	2941631	reverse	RDBECOLIPDC01215	DUF423 domain-containing inner membrane protein YgdD			None		[ASKA:ECK2802+b2807+JW2778+ygdD][KEIO:ECK2802+b2807+JW2778+ygdD][STRING:511145.b2807][ASAP:ABE-0009199][ECHOBASE:EB1741][OU-MICROARRAY:b2807][ECOCYC:EG11793][REFSEQ:b2807] 
RDBECOLIGNC01725	rlmM	b2806	2940143	2941243	reverse	RDBECOLIPDC01216	23S rRNA 2'-<i>O</i>-ribose C2498 methyltransferase		11293658	None		[ASKA:ECK2801+b2806+JW2777+rlmM][KEIO:ECK2801+b2806+JW2777+ygdE][STRING:511145.b2806][ASAP:ABE-0009197][ECHOBASE:EB1742][OU-MICROARRAY:b2806][ECOCYC:EG11794][REFSEQ:b2806] 
RDBECOLIGNC01726	gcvA	b2808	2941650	2942567	reverse	RDBECOLIPDC03956	DNA-binding transcriptional dual regulator GcvA			None		[ASKA:ECK2803+b2808+JW2779+gcvA][KEIO:ECK2803+b2808+JW2779+gcvA][STRING:511145.b2808][ASAP:ABE-0009202][ECHOBASE:EB1743][OU-MICROARRAY:b2808][CGSC:28676][ECOCYC:EG11795][REFSEQ:b2808] 
RDBECOLIGNC01727	lplA	b4386	4623101	4624117	reverse	RDBECOLIPDC01217	lipoate&mdash;protein ligase A			None		[ASKA:ECK4378+b4386+JW4349+lplA][KEIO:ECK4378+b4386+JW4349+lplA][MIM:616299][STRING:511145.b4386][ASAP:ABE-0014385][ECHOBASE:EB1744][OU-MICROARRAY:b4386][CGSC:33052][ECOCYC:EG11796][REFSEQ:b4386] 
RDBECOLIGNC01728	talA	b2464	2578666	2579616	forward	RDBECOLIPDC04370	transaldolase A			None		[ASKA:ECK2459+b2464+JW2448+talA][KEIO:ECK2459+b2464+JW2448+talA][STRING:511145.b2464][ASAP:ABE-0008115][ECHOBASE:EB1745][OU-MICROARRAY:b2464][ECOCYC:EG11797][REFSEQ:b2464] 
RDBECOLIGNC01729	hofC	b0106	114522	115724	reverse	RDBECOLIPDC01218	inner membrane protein HofC			None		[ASKA:ECK0105+b0106+JW0102+hofC][KEIO:ECK0105+b0106+JW0102+hofC][STRING:511145.b0106][ASAP:ABE-0000366][ECHOBASE:EB1746][OU-MICROARRAY:b0106][ECOCYC:EG11798][REFSEQ:b0106] 
RDBECOLIGNC01730	hybA	b2996	3144154	3145140	reverse	RDBECOLIPDC03391	hydrogenase 2 [Fe-S] protein			None		[ASKA:ECK2990+b2996+JW2964+hybA][KEIO:ECK2990+b2996+JW2964+hybA][STRING:511145.b2996][ASAP:ABE-0009832][ECHOBASE:EB1747][OU-MICROARRAY:b2996][CGSC:33407][ECOCYC:EG11799][REFSEQ:b2996] 
RDBECOLIGNC01731	hybB	b2995	3142986	3144164	reverse	RDBECOLIPDC01219	hydrogenase 2 membrane subunit			None		[ASKA:ECK2989+b2995+JW5494+hybB][KEIO:ECK2989+b2995+JW5494+hybB][STRING:511145.b2995][ASAP:ABE-0009830][ECHOBASE:EB1748][OU-MICROARRAY:b2995][CGSC:33414][ECOCYC:EG11800][REFSEQ:b2995] 
RDBECOLIGNC01732	hybC	b2994	3141286	3142989	reverse	RDBECOLIPDC03392	hydrogenase 2 large subunit			None		[ASKA:ECK2988+b2994+JW2962+hybC][KEIO:ECK2988+b2994+JW2962+hybC][STRING:511145.b2994][ASAP:ABE-0009828][ECHOBASE:EB1749][OU-MICROARRAY:b2994][CGSC:33418][ECOCYC:EG11801][REFSEQ:b2994] 
RDBECOLIGNC01733	hybD	b2993	3140792	3141286	reverse	RDBECOLIPDC01220	hydrogenase 2 maturation protease			None		[ASKA:ECK2987+b2993+JW2961+hybD][KEIO:ECK2987+b2993+JW2961+hybD][STRING:511145.b2993][ASAP:ABE-0009826][ECHOBASE:EB1750][OU-MICROARRAY:b2993][CGSC:33421][ECOCYC:EG11802][REFSEQ:b2993] 
RDBECOLIGNC01734	hybE	b2992	3140311	3140799	reverse	RDBECOLIPDC01221	hydrogenase 2-specific chaperone			None		[ASKA:ECK2986+b2992+JW2960+hybE][KEIO:ECK2986+b2992+JW2960+hybE][STRING:511145.b2992][ASAP:ABE-0009824][ECHOBASE:EB1751][OU-MICROARRAY:b2992][CGSC:33424][ECOCYC:EG11803][REFSEQ:b2992] 
RDBECOLIGNC01735	hybF	b2991	3139977	3140318	reverse	RDBECOLIPDC01222	hydrogenase maturation protein HybF			None		[ASKA:ECK2985+b2991+JW5493+hybF][KEIO:ECK2985+b2991+JW5493+hybF][STRING:511145.b2991][ASAP:ABE-0009818][ECHOBASE:EB1752][OU-MICROARRAY:b2991][CGSC:33427][ECOCYC:EG11804][REFSEQ:b2991] 
RDBECOLIGNC01736	hybG	b2990	3139716	3139964	reverse	RDBECOLIPDC01223	hydrogenase maturation factor HybG			None		[ASKA:ECK2984+b2990+JW2958+hybG][KEIO:ECK2984+b2990+JW2958+hybG][STRING:511145.b2990][ASAP:ABE-0009816][ECHOBASE:EB1753][OU-MICROARRAY:b2990][CGSC:33403][ECOCYC:EG11805][REFSEQ:b2990] 
RDBECOLIGNC01737	yebE	b1846	1929048	1929707	reverse	RDBECOLIPDC01224	DUF533 domain-containing inner membrane protein YebE			None		[ASKA:ECK1847+b1846+JW1835+yebE][KEIO:ECK1847+b1846+JW1835+yebE][STRING:511145.b1846][ASAP:ABE-0006137][ECHOBASE:EB1754][OU-MICROARRAY:b1846][ECOCYC:EG11806][REFSEQ:b1846] 
RDBECOLIGNC01738	yebF	b1847	1930034	1930390	reverse	RDBECOLIPDC01225	secreted protein YebF			None		[ASKA:ECK1848+b1847+JW1836+yebF][STRING:511145.b1847][ASAP:ABE-0006141][ECHOBASE:EB1755][OU-MICROARRAY:b1847][ECOCYC:EG11807][REFSEQ:b1847] 
RDBECOLIGNC01739	yebG	b1848	1930457	1930747	reverse	RDBECOLIPDC01226	DNA damage-inducible protein YebG			None		[ASKA:ECK1849+b1848+JW1837+yebG][KEIO:ECK1849+b1848+JW1837+yebG][STRING:511145.b1848][ASAP:ABE-0006145][ECHOBASE:EB1756][OU-MICROARRAY:b1848][ECOCYC:EG11808][REFSEQ:b1848] 
RDBECOLIGNC01740	purT	b1849	1930881	1932059	forward	RDBECOLIPDC03271	phosphoribosylglycinamide formyltransferase 2			None		[ASKA:ECK1850+b1849+JW1838+purT][STRING:511145.b1849][ASAP:ABE-0006162][ECHOBASE:EB1757][OU-MICROARRAY:b1849][CGSC:32348][ECOCYC:EG11809][REFSEQ:b1849] 
RDBECOLIGNC01741	gcvP	b2903	3046168	3049041	reverse	RDBECOLIPDC03277	glycine decarboxylase			None		[ASKA:ECK2898+b2903+JW2871+gcvP][KEIO:ECK2898+b2903+JW2871+gcvP][MIM:605899][STRING:511145.b2903][NCBI-GENE:947394][ASAP:ABE-0009531][ECHOBASE:EB1758][OU-MICROARRAY:b2903][CGSC:28661][ECOCYC:EG11810][REFSEQ:b2903] 
RDBECOLIGNC01742	aidB	b4187	4414275	4415900	forward	RDBECOLIPDC01227	isovaleryl-CoA dehydrogenase and DNA-binding transcriptional repressor			None		[ASKA:ECK4183+b4187+JW5867+aidB][STRING:511145.b4187][ASAP:ABE-0013701][ECHOBASE:EB1759][OU-MICROARRAY:b4187][CGSC:18553][ECOCYC:EG11811][REFSEQ:b4187] 
RDBECOLIGNC01743	yjfC	b4186	4413028	4414191	forward	RDBECOLIPDC01228	peptide&mdash;spermidine ligase YjfC			None		[ASKA:ECK4182+b4186+JW4144+yjfC][KEIO:ECK4182+b4186+JW4144+yjfC][STRING:511145.b4186][ASAP:ABE-0013698][ECHOBASE:EB1760][OU-MICROARRAY:b4186][ECOCYC:EG11812][REFSEQ:b4186] 
RDBECOLIGNC01744	torA	b0997	1059256	1061802	forward	RDBECOLIPDC04365	trimethylamine <i>N</i>-oxide reductase 1			None		[ASKA:ECK0988+b0997+JW0982+torA][KEIO:ECK0988+b0997+JW0982+torA][STRING:511145.b0997][ASAP:ABE-0003372][ECHOBASE:EB1761][OU-MICROARRAY:b0997][CGSC:17575][ECOCYC:EG11814][REFSEQ:b0997] 
RDBECOLIGNC01745	torC	b0996	1058084	1059256	forward	RDBECOLIPDC01229	cytochrome <i>c</i> menaquinol dehydrogenase TorC			None		[ASKA:ECK0987+b0996+JW0981+torC][KEIO:ECK0987+b0996+JW0981+torC][STRING:511145.b0996][ASAP:ABE-0003370][ECHOBASE:EB1762][OU-MICROARRAY:b0996][CGSC:29977][ECOCYC:EG11815][REFSEQ:b0996] 
RDBECOLIGNC01746	ispF	b2746	2871301	2871780	reverse	RDBECOLIPDC01230	2-<i>C</i>-methyl-D-erythritol 2,4-cyclodiphosphate synthase			None		[ASKA:ECK2741+b2746+JW2716+ispF][STRING:511145.b2746][ASAP:ABE-0009013][ECHOBASE:EB1763][OU-MICROARRAY:b2746][ECOCYC:EG11816][REFSEQ:b2746] 
RDBECOLIGNC01747	umpG	b2744	2869513	2870274	reverse	RDBECOLIPDC01231	broad specificity 5'(3')-nucleotidase and polyphosphatase			None		[ASKA:ECK2739+b2744+JW2714+surE][KEIO:ECK2739+b2744+JW2714+surE][STRING:511145.b2744][ASAP:ABE-0009008][ECHOBASE:EB1764][OU-MICROARRAY:b2744][CGSC:33215][ECOCYC:EG11817][REFSEQ:b2744] 
RDBECOLIGNC01748	purU	b1232	1287782	1288624	reverse	RDBECOLIPDC01753	formyltetrahydrofolate deformylase			None		[ASKA:ECK1227+b1232+JW1220+purU][KEIO:ECK1227+b1232+JW1220+purU][STRING:511145.b1232][NCBI-GENE:945827][ASAP:ABE-0004138][ECHOBASE:EB1766][OU-MICROARRAY:b1232][CGSC:35231][ECOCYC:EG11819][REFSEQ:b1232] 
RDBECOLIGNC01749	yceI	b1056	1117901	1118476	reverse	RDBECOLIPDC01232	protein YceI			None		[ASKA:ECK1041+b1056+JW1043+yceI][KEIO:ECK1041+b1056+JW1043+yceI][STRING:511145.b1056][ASAP:ABE-0003583][ECHOBASE:EB1767][OU-MICROARRAY:b1056][ECOCYC:EG11820][REFSEQ:b1056] 
RDBECOLIGNC01750	amtB	b0451	472966	474252	forward	RDBECOLIPDC00077	ammonium transporter		8843440	None		[ASKA:ECK0445+b0451+JW0441+amtB][KEIO:ECK0445+b0451+JW0441+amtB][MIM:268150][STRING:511145.b0451][ASAP:ABE-0001564][ECHOBASE:EB1768][OU-MICROARRAY:b0451][ECOCYC:EG11821][REFSEQ:b0451] 
RDBECOLIGNC01751	puuB	b1301	1364232	1365512	forward	RDBECOLIPDC01233	&gamma;-glutamylputrescine oxidase			None		[ASKA:ECK1296+b1301+JW1294+puuB][KEIO:ECK1296+b1301+JW1294+puuB][STRING:511145.b1301][ASAP:ABE-0004378][ECHOBASE:EB1769][OU-MICROARRAY:b1301][ECOCYC:EG11822][REFSEQ:b1301] 
RDBECOLIGNC01752	amiA	b2435	2552352	2553221	forward	RDBECOLIPDC03837	<i>N</i>-acetylmuramoyl-L-alanine amidase A			None		[ASKA:ECK2430+b2435+JW2428+amiA][KEIO:ECK2430+b2435+JW2428+amiA][STRING:511145.b2435][ASAP:ABE-0008032][ECHOBASE:EB1770][OU-MICROARRAY:b2435][CGSC:18541][ECOCYC:EG11823][REFSEQ:b2435] 
RDBECOLIGNC01753	yghB	b3009	3153563	3154222	forward	RDBECOLIPDC01234	DedA family protein YghB			None		[ASKA:ECK3001+b3009+JW2976+yghB][KEIO:ECK3001+b3009+JW2976+yghB][STRING:511145.b3009][ASAP:ABE-0009882][ECHOBASE:EB1771][OU-MICROARRAY:b3009][ECOCYC:EG11824][REFSEQ:b3009] 
RDBECOLIGNC01754	yddE	b1464	1534965	1535858	reverse	RDBECOLIPDC01235	PF02567 family protein YddE			None		[ASKA:ECK1458+b1464+JW1459+yddE][KEIO:ECK1458+b1464+JW1459+yddE][STRING:511145.b1464][ASAP:ABE-0004886][ECHOBASE:EB1772][OU-MICROARRAY:b1464][ECOCYC:EG11825][REFSEQ:b1464] 
RDBECOLIGNC01755	etk	b0981	1042030	1044210	reverse	RDBECOLIPDC01236	protein-tyrosine kinase Etk			None		[ASKA:ECK0972+b0981+JW0964+etk][KEIO:ECK0972+b0981+JW0964+yccC][STRING:511145.b0981][ASAP:ABE-0003309][ECHOBASE:EB1773][OU-MICROARRAY:b0981][ECOCYC:EG11826][REFSEQ:b0981] 
RDBECOLIGNC01756	rpiB	b4090	4313350	4313799	forward	RDBECOLIPDC04124	allose-6-phosphate isomerase / ribose-5-phosphate isomerase B		10559180	None		[ASKA:ECK4083+b4090+JW4051+rpiB][KEIO:ECK4083+b4090+JW4051+rpiB][STRING:511145.b4090][ASAP:ABE-0013405][ECHOBASE:EB1774][OU-MICROARRAY:b4090][ECOCYC:EG11827][REFSEQ:b4090] 
RDBECOLIGNC01757	mobB	b3856	4040906	4041433	reverse	RDBECOLIPDC01237	molybdopterin-guanine dinucleotide biosynthesis adaptor protein			None		[ASKA:ECK3848+b3856+JW5575+mobB][KEIO:ECK3848+b3856+JW5575+mobB][STRING:511145.b3856][ASAP:ABE-0012591][ECHOBASE:EB1775][OU-MICROARRAY:b3856][ECOCYC:EG11828][REFSEQ:b3856] 
RDBECOLIGNC01758	mobA	b3857	4041415	4041999	reverse	RDBECOLIPDC01238	molybdenum cofactor guanylyltransferase			None		[ASKA:ECK3849+b3857+JW3829+mobA][STRING:511145.b3857][ASAP:ABE-0012593][ECHOBASE:EB1776][OU-MICROARRAY:b3857][CGSC:921][ECOCYC:EG11829][REFSEQ:b3857] 
RDBECOLIGNC01759	yihD	b3858	4042069	4042338	forward	RDBECOLIPDC01239	DUF1040 domain-containing protein YihD			None		[ASKA:ECK3850+b3858+JW3830+yihD][KEIO:ECK3850+b3858+JW3830+yihD][STRING:511145.b3858][ASAP:ABE-0012599][ECHOBASE:EB1777][OU-MICROARRAY:b3858][ECOCYC:EG11830][REFSEQ:b3858] 
RDBECOLIGNC01760	srkA	b3859	4042415	4043401	forward	RDBECOLIPDC01240	stress response kinase A			None		[KEIO:ECK3851+b3859+JW3831+yihE][STRING:511145.b3859][ASAP:ABE-0012604][ECHOBASE:EB1778][OU-MICROARRAY:b3859][ECOCYC:EG11831][REFSEQ:b3859] 
RDBECOLIGNC01761	yihF	b3861	4044199	4045629	forward	RDBECOLIPDC01241	DUF945 domain-containing protein YihF			None		[ASKA:ECK3853+b3861+JW5574+yihF][KEIO:ECK3853+b3861+JW5574+yihF][STRING:511145.b3861][ASAP:ABE-0012609][ECHOBASE:EB1779][OU-MICROARRAY:b3861][ECOCYC:EG11832][REFSEQ:b3861] 
RDBECOLIGNC01762	yihG	b3862	4045670	4046602	reverse	RDBECOLIPDC01242	1-acylglycerol-3-phosphate <i>O</i>-acyltransferase YihG			None		[ASKA:ECK3854+b3862+JW3834+yihG][KEIO:ECK3854+b3862+JW3834+yihG][STRING:511145.b3862][ASAP:ABE-0012611][ECHOBASE:EB1780][OU-MICROARRAY:b3862][ECOCYC:EG11833][REFSEQ:b3862] 
RDBECOLIGNC01763	yihI	b3866	4051347	4051856	forward	RDBECOLIPDC01243	Der GTPase-activating protein YihI			None		[ASKA:ECK3859+b3866+JW3837+yihI][KEIO:ECK3859+b3866+JW3837+yihI][STRING:511145.b3866][ASAP:ABE-0012626][ECHOBASE:EB1781][OU-MICROARRAY:b3866][ECOCYC:EG11835][REFSEQ:b3866] 
RDBECOLIGNC01764	hemN	b3867	4052045	4053418	forward	RDBECOLIPDC03370	coproporphyrinogen III dehydrogenase			None		[ASKA:ECK3860+b3867+JW3838+hemN][KEIO:ECK3860+b3867+JW3838+hemN][STRING:511145.b3867][ASAP:ABE-0012629][ECHOBASE:EB1782][OU-MICROARRAY:b3867][ECOCYC:EG11836][REFSEQ:b3867] 
RDBECOLIGNC01765	bipA	b3871	4058407	4060230	forward	RDBECOLIPDC01244	50S ribosomal subunit assembly factor BipA			None		[ASKA:bipA+b3871+ECK3864+typA][KEIO:ECK3864+b3871+JW5571+bipA][STRING:511145.b3871][ASAP:ABE-0012648][ECHOBASE:EB1783][OU-MICROARRAY:b3871][ECOCYC:EG11837][REFSEQ:b3871] 
RDBECOLIGNC01766	yihL	b3872	4060447	4061157	forward	RDBECOLIPDC01245	putative DNA-binding transcriptional regulator YihL			None		[ASKA:ECK3865+b3872+JW3843+yihL][KEIO:ECK3865+b3872+JW3843+yihL][STRING:511145.b3872][ASAP:ABE-0012651][ECHOBASE:EB1784][OU-MICROARRAY:b3872][ECOCYC:EG11838][REFSEQ:b3872] 
RDBECOLIGNC01767	yihM	b3873	4061165	4062145	forward	RDBECOLIPDC01246	putative TIM barrel domain-containing protein YihM			None		[ASKA:ECK3866+b3873+JW3844+yihM][KEIO:ECK3866+b3873+JW3844+yihM][STRING:511145.b3873][ASAP:ABE-0012653][ECHOBASE:EB1785][OU-MICROARRAY:b3873][ECOCYC:EG11839][REFSEQ:b3873] 
RDBECOLIGNC01768	yihN	b3874	4062247	4063512	forward	RDBECOLIPDC04541	putative transporter YihN			None		[ASKA:ECK3867+b3874+JW3845+yihN][KEIO:ECK3867+b3874+JW3845+yihN][STRING:511145.b3874][ASAP:ABE-0012656][ECHOBASE:EB1786][OU-MICROARRAY:b3874][ECOCYC:EG11840][REFSEQ:b3874] 
RDBECOLIGNC01769	yihO	b3876	4064363	4065766	reverse	RDBECOLIPDC04542	putative sulfoquinovose transporter			None		[ASKA:ECK3869+b3876+JW5852+yihO][KEIO:ECK3869+b3876+JW5852+yihO][STRING:511145.b3876][ASAP:ABE-0012661][ECHOBASE:EB1787][OU-MICROARRAY:b3876][ECOCYC:EG11841][REFSEQ:b3876] 
RDBECOLIGNC01770	yihP	b3877	4065809	4067194	reverse	RDBECOLIPDC04543	putative 2,3-dihydroxypropane-1-sulfonate export protein			None		[ASKA:ECK3870+b3877+JW3848+yihP][KEIO:ECK3870+b3877+JW3848+yihP][STRING:511145.b3877][ASAP:ABE-0012664][ECHOBASE:EB1788][OU-MICROARRAY:b3877][ECOCYC:EG11842][REFSEQ:b3877] 
RDBECOLIGNC01771	yihQ	b3878	4067240	4069276	reverse	RDBECOLIPDC01247	sulfoquinovosidase			None		[ASKA:ECK3871+b3878+JW3849+yihQ][KEIO:ECK3871+b3878+JW3849+yihQ][STRING:511145.b3878][ASAP:ABE-0012666][ECHOBASE:EB1789][OU-MICROARRAY:b3878][ECOCYC:EG11843][REFSEQ:b3878] 
RDBECOLIGNC01772	yihR	b3879	4069475	4070401	reverse	RDBECOLIPDC01248	putative sulfoquinovose mutarotase YihR			None		[ASKA:ECK3872+b3879+JW3850+yihR][KEIO:ECK3872+b3879+JW3850+yihR][STRING:511145.b3879][ASAP:ABE-0012669][ECHOBASE:EB1790][OU-MICROARRAY:b3879][ECOCYC:EG11844][REFSEQ:b3879] 
RDBECOLIGNC01773	yihS	b3880	4070515	4071756	reverse	RDBECOLIPDC01249	sulfoquinovose isomerase			None		[ASKA:ECK3873+b3880+JW5569+yihS][KEIO:ECK3873+b3880+JW5569+yihS][STRING:511145.b3880][ASAP:ABE-0012673][ECHOBASE:EB1791][OU-MICROARRAY:b3880][ECOCYC:EG11845][REFSEQ:b3880] 
RDBECOLIGNC01774	yihT	b3881	4071773	4072651	reverse	RDBECOLIPDC01250	6-deoxy-6-sulfofructose-1-phosphate aldolase			None		[ASKA:ECK3874+b3881+JW3852+yihT][KEIO:ECK3874+b3881+JW3852+yihT][STRING:511145.b3881][ASAP:ABE-0012675][ECHOBASE:EB1792][OU-MICROARRAY:b3881][ECOCYC:EG11846][REFSEQ:b3881] 
RDBECOLIGNC01775	yihU	b3882	4072675	4073571	reverse	RDBECOLIPDC01251	3-sulfolactaldehyde reductase			None		[ASKA:ECK3875+b3882+JW3853+yihU][KEIO:ECK3875+b3882+JW3853+yihU][STRING:511145.b3882][ASAP:ABE-0012678][ECHOBASE:EB1793][OU-MICROARRAY:b3882][ECOCYC:EG11847][REFSEQ:b3882] 
RDBECOLIGNC01776	yihV	b3883	4073739	4074635	forward	RDBECOLIPDC01252	6-deoxy-6-sulfofructose kinase			None		[ASKA:b3883+b2596+ECK3876+yihV][KEIO:ECK3876+b3883+JW5568+yihV][STRING:511145.b3883][ASAP:ABE-0012681][ECHOBASE:EB1794][OU-MICROARRAY:b3883][ECOCYC:EG11848][REFSEQ:b3883] 
RDBECOLIGNC01777	csqR	b3884	4074669	4075454	forward	RDBECOLIPDC01253	DNA-binding transcriptional dual regulator CsqR			None		[ASKA:ECK3877+b3884+JW5567+yihW][KEIO:ECK3877+b3884+JW5567+yihW][STRING:511145.b3884][ASAP:ABE-0012683][ECHOBASE:EB1795][OU-MICROARRAY:b3884][ECOCYC:EG11849][REFSEQ:b3884] 
RDBECOLIGNC01778	yihX	b3885	4075553	4076152	forward	RDBECOLIPDC01254	&alpha;-D-glucose-1-phosphate phosphatase YihX			None		[ASKA:ECK3878+b3885+JW5566+yihX][KEIO:ECK3878+b3885+JW5566+yihX][STRING:511145.b3885][ASAP:ABE-0012686][ECHOBASE:EB1796][OU-MICROARRAY:b3885][ECOCYC:EG11850][REFSEQ:b3885] 
RDBECOLIGNC01779	yihY	b3886	4076146	4077018	forward	RDBECOLIPDC01255	PF03631 family membrane protein YihY			None		[KEIO:ECK3879+b3886+JW3857+rbn][STRING:511145.b3886][ASAP:ABE-0012688][ECHOBASE:EB1797][OU-MICROARRAY:b3886][ECOCYC:EG11851][REFSEQ:b3886] 
RDBECOLIGNC01780	dtd	b3887	4077015	4077452	forward	RDBECOLIPDC01256	D-aminoacyl-tRNA deacylase			None		[ASKA:ECK3880+b3887+JW3858+dtd][KEIO:ECK3880+b3887+JW3858+dtd][STRING:511145.b3887][ASAP:ABE-0012690][ECHOBASE:EB1798][OU-MICROARRAY:b3887][ECOCYC:EG11852][REFSEQ:b3887] 
RDBECOLIGNC01781	madA	b3888	4077449	4078438	forward	RDBECOLIPDC01257	malonyl-ACP decarboxylase			None		[ASKA:ECK3881+b3888+JW3859+yiiD][KEIO:ECK3881+b3888+JW3859+yiiD][STRING:511145.b3888][ASAP:ABE-0012692][ECHOBASE:EB1799][OU-MICROARRAY:b3888][ECOCYC:EG11853][REFSEQ:b3888] 
RDBECOLIGNC01782	yiiE	b3889	4079291	4079509	forward	RDBECOLIPDC01258	putative DNA-binding transcriptional regulator YiiE			None		[KEIO:ECK3882+b3889+JW5929+yiiE][STRING:511145.b3889][ASAP:ABE-0012696][ECHOBASE:EB1800][OU-MICROARRAY:b3889][ECOCYC:EG11854][REFSEQ:b3889] 
RDBECOLIGNC01783	yiiF	b3890	4079751	4079969	forward	RDBECOLIPDC01259	protein YiiF			None		[ASKA:ECK3883+b3890+JW5563+yiiF][KEIO:ECK3883+b3890+JW5563+yiiF][STRING:511145.b3890][ASAP:ABE-0012700][ECHOBASE:EB1801][OU-MICROARRAY:b3890][ECOCYC:EG11855][REFSEQ:b3890] 
RDBECOLIGNC01784	fdoI	b3892	4081225	4081860	reverse	RDBECOLIPDC01718	formate dehydrogenase O subunit &gamma;			None		[ASKA:ECK3885+b3892+JW3863+fdoI][KEIO:ECK3885+b3892+JW3863+fdoI][STRING:511145.b3892][ASAP:ABE-0012705][ECHOBASE:EB1802][OU-MICROARRAY:b3892][CGSC:33991][ECOCYC:EG11856][REFSEQ:b3892] 
RDBECOLIGNC01785	fdoH	b3893	4081857	4082759	reverse	RDBECOLIPDC01717	formate dehydrogenase O subunit &beta;			None		[ASKA:ECK3886+b3893+JW3864+fdoH][KEIO:ECK3886+b3893+JW3864+fdoH][STRING:511145.b3893][ASAP:ABE-0012708][ECHOBASE:EB1803][OU-MICROARRAY:b3893][CGSC:33988][ECOCYC:EG11857][REFSEQ:b3893] 
