# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon Id containing the transcription unit
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenes. Name of the gene(s) contained in the transcription unit
## (6) promoterId. Promoter Id
## (7) promoterName. Promoter Name
## (8) terminatorIds. Ids of the terminators associated to transcription unit
## (9) tuEvidence. Evidence that supports the existence of the transcription unit
## (10) addEvidence. Additive Evidence [CV(EvidenceCode1/EvidenceCodeN)|Confidence Level]
## (11) confidenceLevel. TU confidence level (Values: Confirmed, Strong, Weak)
## (12) PMIDs. PMIDs associated to object
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenes	6)promoterId	7)promoterName	8)terminatorIds	9)tuEvidence	10)addEvidence	11)confidenceLevel	12)PMIDs 
RDBECOLITUC02416	uxaCA	RDBECOLIOPC01394	uxaCA	uxaA;uxaC	RDBECOLIPMC02800	uxaCp2		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IEP:W		W	6282811;6309752;783117 
RDBECOLITUC02417	uxuR	RDBECOLIOPC01591	uxuR	uxuR	RDBECOLIPMC02802	uxuRp		EXP-IEP:W;EXP-IMP:W		W	6450743 
RDBECOLITUC02418	metA	RDBECOLIOPC01621	metA	metA	RDBECOLIPMC02804	metAp2		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	7868613 
RDBECOLITUC02419	yjaB	RDBECOLIOPC01518	yjaB	yjaB				EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	9311119 
RDBECOLITUC02420	uidABC	RDBECOLIOPC00160	uidABC	uidC;uidB;uidA	RDBECOLIPMC02806	uidAp				None	6276362;9278503 
RDBECOLITUC02421	uidR	RDBECOLIOPC01550	uidR	uidR	RDBECOLIPMC02807	uidRp		EXP-IEP:W;EXP-IMP:W		W	6276362 
RDBECOLITUC02422	gnd-gndA	RDBECOLIOPC01391	gnd-gndA	gndA;gnd	RDBECOLIPMC03633	gndp		EXP-IDA-BOUNDARIES-DEFINED:W		W	6329905;31964733;23274360;30810277;21272324 
RDBECOLITUC02423	fusA-tufA	RDBECOLIOPC02916	rpsLG-fusA-tufA	tufA;fusA	RDBECOLIPMC02808	fusAp		IC:W		W	12754220 
RDBECOLITUC02424	ulaABCDEF	RDBECOLIOPC01361	ulaABCDEF	ulaA;ulaB;ulaC;ulaD;ulaE;ulaF	RDBECOLIPMC02809	ulaAp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IEP-COREGULATION:W		W	11741871;12374842 
RDBECOLITUC02425	ulaG	RDBECOLIOPC00255	ulaG	ulaG	RDBECOLIPMC02810	ulaGp		EXP-IDA-BOUNDARIES-DEFINED:W		W	12374842;14996803 
RDBECOLITUC02426	pdxB-usg-truA-dedA	RDBECOLIOPC02240	pdxB-usg-truA-dedA	dedA;truA;usg;pdxB	RDBECOLIPMC03636	pdxBp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	11844765;2681152;3029016;3029017 
RDBECOLITUC02427	usg-truA-dedA	RDBECOLIOPC02240	pdxB-usg-truA-dedA	dedA;truA;usg	RDBECOLIPMC02811	usgp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IMP-POLAR-MUTATION:S		S	3029016 
RDBECOLITUC02428	flk	RDBECOLIOPC00293	flk	flk	RDBECOLIPMC03637	flKp		EXP-IDA-BOUNDARIES-DEFINED:W		W	2681152 
RDBECOLITUC02429	rsmA-apaGH	RDBECOLIOPC02890	surA-pdxA-rsmA-apaGH	apaH;apaG;rsmA	RDBECOLIPMC02812	rsmAp		EXP-IDA-BOUNDARIES-DEFINED:W		W	2670894 
RDBECOLITUC02430	pdxA-rsmA-apaGH	RDBECOLIOPC02890	surA-pdxA-rsmA-apaGH	apaH;apaG;rsmA;pdxA	RDBECOLIPMC02813	pdxAp		EXP-IDA-BOUNDARIES-DEFINED:W		W	11844765 
RDBECOLITUC02431	apaGH	RDBECOLIOPC02890	surA-pdxA-rsmA-apaGH	apaH;apaG	RDBECOLIPMC02814	apaGp		EXP-IDA-BOUNDARIES-DEFINED:W		W	3031429 
RDBECOLITUC02432	pdxA-rsmA	RDBECOLIOPC02890	surA-pdxA-rsmA-apaGH	rsmA;pdxA	RDBECOLIPMC02813	pdxAp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	11844765 
RDBECOLITUC02433	aspX	RDBECOLIOPC02824	aspA-dcuA	aspX	RDBECOLIPMC02486	aspXp2		EXP-IDA:W		W	34210798 
RDBECOLITUC02434	ccmABCDEFGH	RDBECOLIOPC02713	napFDAGHBC-ccmABCDEFGH	ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA	RDBECOLIPMC02815	ccmAp				None	 
RDBECOLITUC02435	fadIJ	RDBECOLIOPC01823	fadIJ	fadJ;fadI	RDBECOLIPMC02816	fadIp				None	12535077 
RDBECOLITUC02436	ydiQRST-fadK	RDBECOLIOPC01604	ydiQRST-fadK	ydiQ;ydiR;ydiS;ydiT;fadK						None	12535077 
RDBECOLITUC02437	osmF-yehYXW	RDBECOLIOPC02648	osmF-yehYXW	yehW;yehX;yehY;osmF	RDBECOLIPMC02817	osmFp1		IC-ADJ-GENES-SAME-BIO-PROCESS:W		W	15251200 
RDBECOLITUC02438	malZ	RDBECOLIOPC02473	malZ	malZ	RDBECOLIPMC02818	malZp	RDBECOLITMC00282,RDBECOLITMC00283	EXP-IDA-BOUNDARIES-DEFINED:W		W	1918057 
RDBECOLITUC02439	aes	RDBECOLIOPC00510	aes	aes	RDBECOLIPMC02819	aesp	RDBECOLITMC00277	EXP-IDA-BOUNDARIES-DEFINED:W		W	9401025 
RDBECOLITUC02440	ynfEFGH-dmsD	RDBECOLIOPC02878	ynfEFGH-dmsD	ynfE;ynfF;ynfG;ynfH;dmsD	RDBECOLIPMC02820	ynfEp		IC-ADJ-GENES-SAME-BIO-PROCESS:W		W	14522592 
RDBECOLITUC02441	ychJ-purU	RDBECOLIOPC02903	ychJ-purU	purU;ychJ	RDBECOLIPMC00064	ychJp		EXP-IDA:W		W	8226647 
RDBECOLITUC02442	argG	RDBECOLIOPC02330	argG	argG	RDBECOLIPMC02821	argGp		COMP-AINF-SINGLE-DIRECTON:W		W	28644990;32211022 
RDBECOLITUC02443	yicR-rpmBG-mutM	RDBECOLIOPC02825	yicR-rpmBG-mutM	mutM;rpmG;rpmB;yicR	RDBECOLIPMC02822	yicRp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10400579;12754220 
RDBECOLITUC02444	mutM	RDBECOLIOPC02825	yicR-rpmBG-mutM	mutM	RDBECOLIPMC02823	mutMp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10400579 
RDBECOLITUC02445	rpmBG-mutM	RDBECOLIOPC02825	yicR-rpmBG-mutM	mutM;rpmG;rpmB	RDBECOLIPMC03973	rpmBp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10400579;12754220 
RDBECOLITUC02446	mutY-yggX-mltC-nupG	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	mutY;yggX;mltC;nupG	RDBECOLIPMC02824	mutYp1		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10400579 
RDBECOLITUC02447	mutY-yggX-mltC-nupG	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	mutY;yggX;mltC;nupG	RDBECOLIPMC02825	mutYp2		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10400579 
RDBECOLITUC02448	yggX-mltC-nupG	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	yggX;mltC;nupG	RDBECOLIPMC02826	yggXp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10400579 
RDBECOLITUC02449	mutY-yggX	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	mutY;yggX	RDBECOLIPMC02824	mutYp1		EXP-IDA-BOUNDARIES-DEFINED:W		W	10400579 
RDBECOLITUC02450	mutY-yggX-mltC	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	mutY;yggX;mltC	RDBECOLIPMC02824	mutYp1		EXP-IDA-BOUNDARIES-DEFINED:W		W	10400579 
RDBECOLITUC02451	yggX	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	yggX	RDBECOLIPMC02826	yggXp		EXP-IDA-BOUNDARIES-DEFINED:W		W	10400579 
RDBECOLITUC02452	yggX-mltC	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	yggX;mltC	RDBECOLIPMC02826	yggXp		EXP-IDA-BOUNDARIES-DEFINED:W		W	10400579 
RDBECOLITUC02453	yicR-rpmBG	RDBECOLIOPC02825	yicR-rpmBG-mutM	rpmG;rpmB;yicR	RDBECOLIPMC02822	yicRp	RDBECOLITMC00366	EXP-IDA-BOUNDARIES-DEFINED:W		W	10400579;12754220 
RDBECOLITUC02454	arcB	RDBECOLIOPC02509	arcB	arcB	RDBECOLIPMC00161	arcBp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	12581159;31964733;15988767 
RDBECOLITUC02455	mcrBC	RDBECOLIOPC00065	mcrBC	mcrC;mcrB				EXP-IMP-POLAR-MUTATION:S		S	1316864 
RDBECOLITUC02456	gadEF-mdtEF	RDBECOLIOPC02817	gadEF-mdtEF	gadE;gadF;mdtE;mdtF	RDBECOLIPMC02828	gadEp2		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	16885453;18297445;17660422;17426813;15686558;22056927;23274360;23874328;33072717 
RDBECOLITUC02457	pspG	RDBECOLIOPC00926	pspG	pspG;pspH	RDBECOLIPMC02830	pspGp		COMP-AINF-SINGLE-DIRECTON:W		W	15485810;28644990 
RDBECOLITUC02458	gadY	RDBECOLIOPC00328	gadY	gadY	RDBECOLIPMC02831	gadYp	RDBECOLITMC00278	COMP-AINF-SINGLE-DIRECTON:W;EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S	AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S	S	15466020;18808381;31540875;21571995 
RDBECOLITUC02459	mutY-yggX	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	mutY;yggX	RDBECOLIPMC02825	mutYp2		EXP-IDA-BOUNDARIES-DEFINED:W		W	10400579 
RDBECOLITUC02460	mutY-yggX-mltC	RDBECOLIOPC02741	mutY-yggX-mltC-nupG	mutY;yggX;mltC	RDBECOLIPMC02825	mutYp2		EXP-IDA-BOUNDARIES-DEFINED:W		W	10400579 
RDBECOLITUC02461	menBCE	RDBECOLIOPC02815	menFD-yfbB-menBCE	menE;menC;menB						None	1629162 
RDBECOLITUC02462	ubiEJB	RDBECOLIOPC01205	ubiEJB	ubiE;ubiJ;ubiB				EXP-IMP-POLAR-MUTATION:S		S	10960098;31964733 
RDBECOLITUC02463	glnAZ	RDBECOLIOPC02960	glnAZLG	glnZ;glnA	RDBECOLIPMC03361	glnAp1	RDBECOLITMC00209,RDBECOLITMC00279	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	2865194;32571968 
RDBECOLITUC02464	glnAZ	RDBECOLIOPC02960	glnAZLG	glnZ;glnA	RDBECOLIPMC03553	glnAp2	RDBECOLITMC00209,RDBECOLITMC00279	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	2865194;3304660;32571968;2871943;271609 
RDBECOLITUC02465	cytR	RDBECOLIOPC02562	cytR	cytR	RDBECOLIPMC03710	cytRp		COMP-AINF:W		W	9155036;2162467;20000490;2170326;1962841;8969182;9466254;1328649;1649947;1327747;10347150;12391883;1715855;10766824 
RDBECOLITUC02466	serC	RDBECOLIOPC02628	serC-aroA	serC	RDBECOLIPMC04042	serCp1		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	9171388 
RDBECOLITUC02467	ugpBAECQ	RDBECOLIOPC02646	ugpBAECQ	ugpQ;ugpC;ugpE;ugpA;ugpB	RDBECOLIPMC03676	ugpBp1		IC:W		W	3062310;31964733;23274360;34220787 
RDBECOLITUC02468	ugpBAECQ	RDBECOLIOPC02646	ugpBAECQ	ugpQ;ugpC;ugpE;ugpA;ugpB	RDBECOLIPMC03677	ugpBp2		IC:W		W	3062310;31964733;34220787 
RDBECOLITUC02469	plsX-fabHDG	RDBECOLIOPC02893	rpmF-plsX-fabHDG	plsX;fabH;fabD;fabG	RDBECOLIPMC02502	plsXp		EXP-IMP-POLAR-MUTATION:S		S	9642179;8649995;2477362 
RDBECOLITUC02470	yidQ	RDBECOLIOPC01117	yidQ	yidQ	RDBECOLIPMC00650	yidQp				None	 
RDBECOLITUC02471	aspA-dcuA	RDBECOLIOPC02824	aspA-dcuA	dcuA;aspX;aspA	RDBECOLIPMC03494	aspAp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	15995204;9852003;40049517 
RDBECOLITUC02472	entS	RDBECOLIOPC01997	entS	entS	RDBECOLIPMC00594	entSp1				None	 
RDBECOLITUC02473	entS	RDBECOLIOPC01997	entS	entS	RDBECOLIPMC00595	entSp2				None	 
RDBECOLITUC02474	gcvB	RDBECOLIOPC01869	gcvB	gcvB	RDBECOLIPMC02833	gcvBp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10972807;11448770;31540875;31063124 
RDBECOLITUC02475	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	RDBECOLIOPC02905	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	pnp;rpsO;truB;rbfA;infB;nusA;rimP;metY	RDBECOLIPMC03668	metYp1	RDBECOLITMC00367	EXP-IMP-POLAR-MUTATION:S		S	2849753;2990900 
RDBECOLITUC02476	tisB	RDBECOLIOPC00919	tisB	tisB	RDBECOLIPMC02834	tisBp	RDBECOLITMC00075	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10760155;15620655 
RDBECOLITUC02477	btuB-murI	RDBECOLIOPC01347	btuB-murI	btuB;murI	RDBECOLIPMC03718	btuBp	RDBECOLITMC00247	COMP-AINF:W		W	 
RDBECOLITUC02478	dinG-ybiB	RDBECOLIOPC02435	dinG-ybiB	dinG;ybiB	RDBECOLIPMC02835	dinGp		EXP-IEP:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	20718955;26063803 
RDBECOLITUC02479	dolP	RDBECOLIOPC02765	dolP	dolP	RDBECOLIPMC00639	dolPp1		EXP-IDA-BOUNDARIES-DEFINED:W		W	 
RDBECOLITUC02480	ytfJ	RDBECOLIOPC01298	ytfJ	ytfJ	RDBECOLIPMC00721	ytfJp		EXP-IDA-BOUNDARIES-DEFINED:W		W	 
RDBECOLITUC02481	ybhK	RDBECOLIOPC01956	ybhK	ybhK				EXP-IDA-BOUNDARIES-DEFINED:W		W	 
RDBECOLITUC02482	folA	RDBECOLIOPC01436	folA	folA	RDBECOLIPMC03561	folAp		EXP-IDA-BOUNDARIES-DEFINED:W		W	3031429;17557822 
RDBECOLITUC02483	dapB	RDBECOLIOPC00714	dapB	dapB	RDBECOLIPMC03559	dapBp1	RDBECOLITMC00037	COMP-HINF:W;EXP-IDA-BOUNDARIES-DEFINED:W		W	6094578 
RDBECOLITUC02484	lysP	RDBECOLIOPC01951	lysP	lysP	RDBECOLIPMC03964	lysPp		COMP-AINF:W		W	21441513;21890697;18424527;9254708 
RDBECOLITUC02485	valS	RDBECOLIOPC02816	holC-valS	valS	RDBECOLIPMC03729	valSp1	RDBECOLITMC00374	EXP-IDA-BOUNDARIES-DEFINED:W		W	3275659;31964733 
RDBECOLITUC02486	pyrF-yciH	RDBECOLIOPC02732	yciSM-pyrF-yciH	pyrF;yciH	RDBECOLIPMC03609	pyrFp		COMP-AINF:W		W	 
RDBECOLITUC02487	pfkB	RDBECOLIOPC00871	pfkB	pfkB	RDBECOLIPMC03617	pfkBp1		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	6235149;6310120;32571968;30810277 
RDBECOLITUC02488	gltX	RDBECOLIOPC02810	gltX	gltX	RDBECOLIPMC03956	gltXp3	RDBECOLITMC00171	EXP-IDA-BOUNDARIES-DEFINED:W		W	9570400 
RDBECOLITUC02489	amn	RDBECOLIOPC02598	amn	amn	RDBECOLIPMC03630	amnp1		COMP-AINF:W		W	 
RDBECOLITUC02490	rimL	RDBECOLIOPC01251	rimL	rimL	RDBECOLIPMC03610	rimLp		EXP-IDA-BOUNDARIES-DEFINED:W		W	2671655 
RDBECOLITUC02491	manA	RDBECOLIOPC00892	manA	manA	RDBECOLIPMC03611	manAp		COMP-HINF:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	6328431;6397402 
RDBECOLITUC02492	pyrG-eno	RDBECOLIOPC02941	pyrG-eno	eno;pyrG	RDBECOLIPMC03656	pyrGp1		COMP-AINF:W		W	31964733 
RDBECOLITUC02493	alaS	RDBECOLIOPC01963	alaS	alaS	RDBECOLIPMC03654	alaSp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	6264314;31964733 
RDBECOLITUC02494	pepD	RDBECOLIOPC02865	pepD	pepD	RDBECOLIPMC03574	pepDp2		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	1695895;31964733 
RDBECOLITUC02495	dapD	RDBECOLIOPC02338	map-glnD-dapD	dapD	RDBECOLIPMC03569	dapDp	RDBECOLITMC00036	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	1644752;6094577 
RDBECOLITUC02496	pgi	RDBECOLIOPC02856	pgi	pgi	RDBECOLIPMC03925	pgip		COMP-AINF:W		W	 
RDBECOLITUC02497	adk	RDBECOLIOPC00143	adk	adk	RDBECOLIPMC03583	adkp		COMP-AINF:W		W	 
RDBECOLITUC02498	aspC	RDBECOLIOPC01732	aspC	aspC	RDBECOLIPMC03596	aspCp		COMP-AINF:W		W	30810277;21272324 
RDBECOLITUC02499	bcp	RDBECOLIOPC02064	bcp	bcp	RDBECOLIPMC03950	bcpp				None	 
RDBECOLITUC02500	blc	RDBECOLIOPC01398	blc	blc	RDBECOLIPMC03994	blcp		EXP-IDA-BOUNDARIES-DEFINED:W		W	7559452 
RDBECOLITUC02501	cdh	RDBECOLIOPC01536	cdh	cdh	RDBECOLIPMC03708	cdhp	RDBECOLITMC00081	EXP-IDA-BOUNDARIES-DEFINED:W		W	2995360 
RDBECOLITUC02502	cspD	RDBECOLIOPC00399	cspD	cspD	RDBECOLIPMC03817	cspDp		EXP-IDA-BOUNDARIES-DEFINED:W		W	9260955;31540875;24509317 
RDBECOLITUC02503	cysE	RDBECOLIOPC01476	cysE	cysE	RDBECOLIPMC03681	cysEp		EXP-IDA-BOUNDARIES-DEFINED:W		W	3309158 
RDBECOLITUC02504	gcvR	RDBECOLIOPC02681	gcvR	gcvR	RDBECOLIPMC03953	gcvRp1		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IMP:W		W	9537378 
RDBECOLITUC02505	glnS	RDBECOLIOPC02796	glnS	glnS	RDBECOLIPMC03587	glnSp1	RDBECOLITMC00300	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	6086662;6288695 
RDBECOLITUC02506	hemN	RDBECOLIOPC00254	hemN	hemN	RDBECOLIPMC03960	hemNp		EXP-IDA-BOUNDARIES-DEFINED:W		W	7768836 
RDBECOLITUC02507	hisS	RDBECOLIOPC01878	hisS	hisS	RDBECOLIPMC03644	hisSp				None	2991272 
RDBECOLITUC02508	katE	RDBECOLIOPC01491	katE	katE	RDBECOLIPMC03618	katEp	RDBECOLITMC00299	EXP-IDA-BOUNDARIES-DEFINED:W		W	1987146;3045091;9199247;12589799;32385082 
RDBECOLITUC02509	lacI	RDBECOLIOPC02876	mhpR-lacI	lacI	RDBECOLIPMC03576	lacIp				None	22253602 
RDBECOLITUC02510	lpp	RDBECOLIOPC02058	lpp	lpp	RDBECOLIPMC03613	lpp		EXP-IDA-BOUNDARIES-DEFINED:W		W	391404 
RDBECOLITUC02511	ppc	RDBECOLIOPC00397	ppc	ppc	RDBECOLIPMC03715	ppcp		COMP-AINF:W		W	23274360 
RDBECOLITUC02512	rep	RDBECOLIOPC01631	rep	rep	RDBECOLIPMC03702	repp		EXP-IDA-BOUNDARIES-DEFINED:W		W	2999067 
RDBECOLITUC02513	rplKAJL-rpoBC	RDBECOLIOPC02868	rplKAJL-rpoBC	rplK;rplA;rplJ;rplL;rpoB;rpoC	RDBECOLIPMC03719	rplKp	RDBECOLITMC00364	EXP-IMP-POLAR-MUTATION:S		S	1825852;377281;6325390;31964733 
RDBECOLITUC02514	sbcB	RDBECOLIOPC01198	sbcB	sbcB	RDBECOLIPMC03631	sbcBp		EXP-IDA-BOUNDARIES-DEFINED:W		W	3539937 
RDBECOLITUC02515	serB-radA	RDBECOLIOPC02772	radA-nadR	serB;radA	RDBECOLIPMC03732	serBp		EXP-IEP-COREGULATION:W;EXP-IMP-POLAR-MUTATION:S		S	1327967 
RDBECOLITUC02516	ung	RDBECOLIOPC01725	ung	ung	RDBECOLIPMC03647	ungp		EXP-IDA-BOUNDARIES-DEFINED:W		W	2836397 
RDBECOLITUC02517	gltX	RDBECOLIOPC02810	gltX	gltX	RDBECOLIPMC03955	gltXp2	RDBECOLITMC00171	EXP-IDA-BOUNDARIES-DEFINED:W		W	9570400 
RDBECOLITUC02518	gltX	RDBECOLIOPC02810	gltX	gltX	RDBECOLIPMC03954	gltXp1	RDBECOLITMC00171	EXP-IDA-BOUNDARIES-DEFINED:W		W	9570400 
RDBECOLITUC02519	lysC	RDBECOLIOPC02630	lysC	lysC	RDBECOLIPMC03924	lysCp1	RDBECOLITMC00246	COMP-AINF:W		W	38253429;18502871 
RDBECOLITUC02520	lysC	RDBECOLIOPC02630	lysC	lysC	RDBECOLIPMC03923	lysCp2	RDBECOLITMC00246	COMP-AINF:W		W	38253429;18502871 
RDBECOLITUC02521	pabA	RDBECOLIOPC02433	yhfG-fic-pabA	pabA	RDBECOLIPMC03674	pabAp				None	 
RDBECOLITUC02522	pepD	RDBECOLIOPC02865	pepD	pepD	RDBECOLIPMC03575	pepDp1		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	1695895;31964733 
RDBECOLITUC02523	pyrG-eno	RDBECOLIOPC02941	pyrG-eno	eno;pyrG	RDBECOLIPMC03655	pyrGp2		COMP-AINF:W		W	31964733 
RDBECOLITUC02524	uvrC	RDBECOLIOPC01207	uvrYC	uvrC	RDBECOLIPMC03628	uvrCp3				None	 
RDBECOLITUC02525	proS	RDBECOLIOPC00647	proS	proS	RDBECOLIPMC03570	proSp	RDBECOLITMC00021	EXP-IDA-BOUNDARIES-DEFINED:W		W	1688424 
RDBECOLITUC02526	ssb	RDBECOLIOPC02067	ssb	ssb	RDBECOLIPMC03722	ssbp2		EXP-IDA-BOUNDARIES-DEFINED:W		W	2991853 
RDBECOLITUC02527	ssb	RDBECOLIOPC02067	ssb	ssb	RDBECOLIPMC03723	ssbp1		EXP-IDA-BOUNDARIES-DEFINED:W		W	2991853;36142827 
RDBECOLITUC02528	ansB	RDBECOLIOPC02716	ansB	ansB	RDBECOLIPMC03660	ansBp1	RDBECOLITMC00080	EXP-IDA-BOUNDARIES-DEFINED:W		W	2407723;40049517 
RDBECOLITUC02529	kbaZ-agaVWA	RDBECOLIOPC00197	kbaZ-agaVWA	kbaZ;agaV;agaW;agaA	RDBECOLIPMC02836	kbaZp		EXP-IEP-COREGULATION:W		W	10931310 
RDBECOLITUC02530	agaR	RDBECOLIOPC00490	agaR	agaR	RDBECOLIPMC02837	agaRp		COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC02531	agaSYBCDI	RDBECOLIOPC01236	agaSYBCDI	agaS;kbaY;agaB;agaC;agaD;agaI	RDBECOLIPMC02838	agaSp		EXP-IEP-COREGULATION:W		W	10931310 
RDBECOLITUC02532	ppiD	RDBECOLIOPC02718	ppiD	ppiD	RDBECOLIPMC03833	ppiDp1		COMP-AINF:W		W	 
RDBECOLITUC02533	ppiD	RDBECOLIOPC02718	ppiD	ppiD	RDBECOLIPMC03834	ppiDp2		COMP-AINF:W		W	 
RDBECOLITUC02534	tesA-ybbO	RDBECOLIOPC01350	tesA-ybbO	ybbO;tesA	RDBECOLIPMC03805	tesAp		COMP-AINF:W		W	 
RDBECOLITUC02535	speB	RDBECOLIOPC02854	speAB	speB	RDBECOLIPMC03659	speBp		EXP-IDA-BOUNDARIES-DEFINED:W		W	2153656 
RDBECOLITUC02536	pheMST-ihfA	RDBECOLIOPC02942	thrS-infC-rpmI-rplT-pheMST-ihfA	ihfA;pheT;pheS;pheM	RDBECOLIPMC03614	pheMp	RDBECOLITMC00014	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IEP-COREGULATION:W		S	2991205;3158742;3162032;6096210;6317865;6317866;6426518;39419865 
RDBECOLITUC02537	ssuEADCB	RDBECOLIOPC01072	ssuEADCB	ssuB;ssuC;ssuD;ssuA;ssuE	RDBECOLIPMC03914	ssuEp		EXP-IDA-BOUNDARIES-DEFINED:W		W	10506196 
RDBECOLITUC02538	ytjB-lplA	RDBECOLIOPC02345	ytjB-lplA	lplA;ytjB	RDBECOLIPMC03731	ytjBp		COMP-AINF:W		W	31964733 
RDBECOLITUC02539	tyrP	RDBECOLIOPC02667	tyrP	tyrP	RDBECOLIPMC03627	tyrPp2		EXP-IDA-BOUNDARIES-DEFINED:W;COMP-AINF-SINGLE-DIRECTON:W	AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S	S	3525516 
RDBECOLITUC02540	aceEF	RDBECOLIOPC02835	pdhR-aceEF-lpdA	aceE;aceF	RDBECOLIPMC03566	aceEp1	RDBECOLITMC00310	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	3897791;33417680 
