# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon id containing the transcription uni 
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenesIds. Ids of the gene(s) contained in the transcription unit
## (6) tuGenesNames. Names of the gene(s) contained in the transcription unit
## (7) promoterId. Promoter Id
## (8) promoterName. Promoter Name
## (9) promoterPos. Transcription start site of promoter(10) terminatorIds. Ids of the terminators associated to transcription unit
##(11) sigmaFactor. Sigma Factor associated to 
##(12) tfsIds. transcription Factors ids that regulates the transcription Unit
##(13) tfsNames. transcription Factors names that regulates the transcription Unit
##(14) tuGenesBnumber. bnumbers of the tu genes
##(15) firstGenePos. start position of the first tu gene
##(16) lastGenePos. end position of the first tu gene
##(17) terminatorPositions. positions of the terminator
##(18) DBXRef. id of the TU in Ecocyc
##
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenesIds	6)tuGenesNames	7)promoterId	8)promoterName	9)promoterPos	10)terminatorIds	11)sigmaFactor	12)tfsIds	13)tfsNames	14)tuGenesBnumber	15)firstGenePos	16)lastGenePos	17)terminatorPositions	18)DBXRef 
RDBECOLITUC02599	mntH	RDBECOLIOPC01134	mntH	RDBECOLIGNC04117	mntH	RDBECOLIPMC02861	mntHp	2512734		sigma70	RDBECOLITFC00188,RDBECOLITFC00188,RDBECOLITFC00130,RDBECOLITFC00129	OxyR,OxyR,MntR,Fur	b2392	2512706	2511468		Ecocyc:TU0-7321 
RDBECOLITUC02600	rpiA	RDBECOLIOPC01008	rpiA	RDBECOLIGNC01406	rpiA	RDBECOLIPMC02862	rpiAp	3059353	RDBECOLITMC00288				b2914	3059325	3058666	3058644-3058660	Ecocyc:TU0-7341 
RDBECOLITUC02601	tktB	RDBECOLIOPC02759	talA-tktB	RDBECOLIGNC02001	tktB	RDBECOLIPMC02863	tktBp	2579308		sigma38	RDBECOLITFC00134	PhoB	b2465	2579636	2581639		Ecocyc:TU0-7342 
RDBECOLITUC02602	ves	RDBECOLIOPC01188	ves	RDBECOLIGNC03823	ves	RDBECOLIPMC02864	vesp	1824984		sigma28			b1742	1824937	1824362		Ecocyc:TU0-7361 
RDBECOLITUC02603	agp	RDBECOLIOPC00412	agp	RDBECOLIGNC00030	agp	RDBECOLIPMC02865	agpp	1065559	RDBECOLITMC00290		RDBECOLITFC00086	CRP	b1002	1065585	1066826	1066833-1066857	Ecocyc:TU0-7401 
RDBECOLITUC02604	glk	RDBECOLIOPC02869	glk	RDBECOLIGNC02421	glk	RDBECOLIPMC02866	glkp4	2509461	RDBECOLITMC00292	sigma70	RDBECOLITFC00092,RDBECOLITFC00092	Cra,Cra	b2388	2509426	2508461	2508424-2508447	Ecocyc:TU0-7421 
RDBECOLITUC02605	galU	RDBECOLIOPC00990	galU	RDBECOLIGNC01289	galU	RDBECOLIPMC02867	galUp	1291405					b1236	1291457	1292365		Ecocyc:TU0-7441 
RDBECOLITUC02606	amyA	RDBECOLIOPC00779	amyA	RDBECOLIGNC01353	amyA	RDBECOLIPMC02869	amyAp	2006115	RDBECOLITMC00293	sigma70			b1927	2006156	2007643	2007642-2007674	Ecocyc:TU0-7461 
RDBECOLITUC02607	bglX	RDBECOLIOPC02158	bglX	RDBECOLIGNC01929	bglX	RDBECOLIPMC02871	bglXp	2222120	RDBECOLITMC00295	sigma70			b2132	2221989	2219692	2219660-2219682	Ecocyc:TU0-7501 
RDBECOLITUC02608	sthA	RDBECOLIOPC02324	sthA	RDBECOLIGNC01391	sthA	RDBECOLIPMC02872	sthAp	4160802					b3962	4160790	4159390		Ecocyc:TU0-7521 
RDBECOLITUC02609	evgLAS	RDBECOLIOPC01910	evgLAS	RDBECOLIGNC02829,RDBECOLIGNC01557,RDBECOLIGNC01556	evgL|evgS|evgA	RDBECOLIPMC02874	evgLp2	2483631		sigma70	RDBECOLITFC00050,RDBECOLITFC00029	H-NS,EvgA	b4781|b2370|b2369	2483729	2487967		Ecocyc:TU0-7541 
RDBECOLITUC02610	evgLAS	RDBECOLIOPC01910	evgLAS	RDBECOLIGNC02829,RDBECOLIGNC01557,RDBECOLIGNC01556	evgL|evgS|evgA	RDBECOLIPMC02875	evgLp1	2483641		sigma38	RDBECOLITFC00050,RDBECOLITFC00029	H-NS,EvgA	b4781|b2370|b2369	2483729	2487967		Ecocyc:TU0-7561 
RDBECOLITUC02611	polB	RDBECOLIOPC01964	polB	RDBECOLIGNC00737	polB	RDBECOLIPMC02876	polBp	65803		sigma70	RDBECOLITFC00054	LexA	b0060	65780	63429		Ecocyc:TU0-7581 
RDBECOLITUC02612	allA	RDBECOLIOPC01161	allA	RDBECOLIGNC03189	allA	RDBECOLIPMC02878	allAp	532390			RDBECOLITFC00175	AllR	b0505	532451	532933		Ecocyc:TU0-7601 
RDBECOLITUC02613	allS	RDBECOLIOPC01763	allS	RDBECOLIGNC03188	allS	RDBECOLIPMC02879	allSp	532300			RDBECOLITFC00175	AllR	b0504	532221	531295		Ecocyc:TU0-7602 
RDBECOLITUC02614	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	RDBECOLIOPC02770	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	RDBECOLIGNC03196,RDBECOLIGNC03195,RDBECOLIGNC03194,RDBECOLIGNC03193,RDBECOLIGNC03192,RDBECOLIGNC03191,RDBECOLIGNC01533	glxK|ybbY|allB|allW|glxR|hyi|gcl	RDBECOLIPMC02880	gclp	533907		sigma70	RDBECOLITFC00175	AllR	b0514|b0513|b0512|b0511|b0509|b0508|b0507	533916	543033		Ecocyc:TU0-7603 
RDBECOLITUC02615	allDC-ylbA	RDBECOLIOPC01032	allDC-ylbA	RDBECOLIGNC03197,RDBECOLIGNC03198,RDBECOLIGNC03199	allE|allC|allD	RDBECOLIPMC02882	allDp	546411		sigma70	RDBECOLITFC00162	AllS	b0515|b0516|b0517	546363	543261		Ecocyc:TU0-7622 
RDBECOLITUC02616	yhhY	RDBECOLIOPC01309	yhhY	RDBECOLIGNC04579	yhhY	RDBECOLIPMC02883	yhhYp	3581111		sigma70	RDBECOLITFC00129	Fur	b3441	3581138	3581626		Ecocyc:TU0-7662 
RDBECOLITUC02617	nohA-stfQ-tfaQ	RDBECOLIOPC00024	nohA-stfQ-tfaQ	RDBECOLIGNC03707,RDBECOLIGNC03708,RDBECOLIGNC01579	tfaQ|stfQ|nohA	RDBECOLIPMC02884	nohAp	1636603		sigma70	RDBECOLITFC00129,RDBECOLITFC00129	Fur,Fur	b1546|b1547|b1548	1636367	1634310		Ecocyc:TU0-7681 
RDBECOLITUC02618	fhuF	RDBECOLIOPC02684	fhuF	RDBECOLIGNC04718	fhuF	RDBECOLIPMC02885	fhuFp1	4605694		sigma70	RDBECOLITFC00188,RDBECOLITFC00188,RDBECOLITFC00188,RDBECOLITFC00188,RDBECOLITFC00129,RDBECOLITFC00129,RDBECOLITFC00129,RDBECOLITFC00129	OxyR,OxyR,OxyR,OxyR,Fur,Fur,Fur,Fur	b4367	4605663	4604875		Ecocyc:TU0-7701 
RDBECOLITUC02619	otsBA	RDBECOLIOPC01346	otsBA	RDBECOLIGNC01688,RDBECOLIGNC01687	otsB|otsA	RDBECOLIPMC02886	otsBp2	1982442	RDBECOLITMC00106	sigma38			b1897|b1896	1982387	1980188	1980096-1980126	Ecocyc:TU0-7722 
RDBECOLITUC02620	ydeP	RDBECOLIOPC00121	ydeP	RDBECOLIGNC03679	ydeP	RDBECOLIPMC03258	ydePp	1586664		sigma70	RDBECOLITFC00003,RDBECOLITFC00171,RDBECOLITFC00050,RDBECOLITFC00222,RDBECOLITFC00070,RDBECOLITFC00044,RDBECOLITFC00035,RDBECOLITFC00029	PhoP,NagC,H-NS,RcsB,NarL,NarP,UvrY,EvgA	b1501	1586486	1584207		Ecocyc:TU0-7741 
RDBECOLITUC02621	ydeO	RDBECOLIOPC02269	safA-ydeO	RDBECOLIGNC03677	ydeO	RDBECOLIPMC03253	ydeOp			sigma32	RDBECOLITFC00050	H-NS	b1499	1583687	1582926		Ecocyc:TU0-7743 
RDBECOLITUC02622	yegRZ	RDBECOLIOPC01709	yegRZ	RDBECOLIGNC03997,RDBECOLIGNC03996,RDBECOLIGNC03998	G7121|yegZ|yegR	RDBECOLIPMC00266	yegRp	2168349		sigma70	RDBECOLITFC00029	EvgA	b2084|b2083|b2085	2168306	2167602		Ecocyc:TU0-7744 
RDBECOLITUC02623	frc	RDBECOLIOPC02926	yfdV	RDBECOLIGNC04101	frc	RDBECOLIPMC03263	frcp	2493439		sigma70	RDBECOLITFC00029	EvgA	b2374	2493254	2492004		Ecocyc:TU0-7745 
RDBECOLITUC02624	yfdX	RDBECOLIOPC02926	yfdV	RDBECOLIGNC04098,RDBECOLIGNC04099,RDBECOLIGNC04100,RDBECOLIGNC04101,RDBECOLIGNC04102	yfdE|yfdV|oxc|frc|yfdX	RDBECOLIPMC03264	yfdXp	2494433		sigma70	RDBECOLITFC00029,RDBECOLITFC00029	EvgA,EvgA	b2371|b2372|b2373|b2374|b2375	2494402	2488023		Ecocyc:TU0-7746 
RDBECOLITUC02625	yrbL	RDBECOLIOPC00800	yrbL	RDBECOLIGNC04495	yrbL	RDBECOLIPMC02887	yrbLp	3348421			RDBECOLITFC00138,RDBECOLITFC00132,RDBECOLITFC00095,RDBECOLITFC00003	BasR,SoxR,SoxS,PhoP	b3207	3348452	3349084		Ecocyc:TU0-7781 
RDBECOLITUC02626	borD	RDBECOLIOPC01217	borD	RDBECOLIGNC03224	borD	RDBECOLIPMC02888	borDp	578921			RDBECOLITFC00003	PhoP	b0557	578893	578600		Ecocyc:TU0-7783 
RDBECOLITUC02627	rstAB	RDBECOLIOPC02177	rstAB	RDBECOLIGNC01210,RDBECOLIGNC03751	rstB|rstA	RDBECOLIPMC02889	rstAp	1682138			RDBECOLITFC00003	PhoP	b1609|b1608	1682159	1684183		Ecocyc:TU0-7784 
RDBECOLITUC02628	slyB	RDBECOLIOPC01617	slyB	RDBECOLIGNC03768	slyB	RDBECOLIPMC02890	slyBp1	1719777			RDBECOLITFC00003	PhoP	b1641	1719876	1720343		Ecocyc:TU0-7802 
RDBECOLITUC02629	slyB	RDBECOLIOPC01617	slyB	RDBECOLIGNC03768	slyB	RDBECOLIPMC02891	slyBp2	1719748			RDBECOLITFC00003	PhoP	b1641	1719876	1720343		Ecocyc:TU0-7803 
RDBECOLITUC02630	rob	RDBECOLIOPC02354	rob	RDBECOLIGNC01333	rob	RDBECOLIPMC02892	robp	4635353			RDBECOLITFC00126,RDBECOLITFC00095,RDBECOLITFC00060	Rob,SoxS,MarA	b4396	4635310	4634441		Ecocyc:TU0-7804 
RDBECOLITUC02631	nagA	RDBECOLIOPC00851	nagBACD	RDBECOLIGNC00624	nagA	RDBECOLIPMC02893	nagAp	703175			RDBECOLITFC00003	PhoP	b0677	702751	701603		Ecocyc:TU0-7805 
RDBECOLITUC02632	hemL	RDBECOLIOPC02664	hemL	RDBECOLIGNC00425	hemL	RDBECOLIPMC02894	hemLp	174921		sigma28	RDBECOLITFC00003,RDBECOLITFC00221	PhoP,PdhR	b0154	174882	173602		Ecocyc:TU0-7806 
RDBECOLITUC02633	pagP	RDBECOLIOPC02112	pagP	RDBECOLIGNC02068	pagP	RDBECOLIPMC02895	pagPp	656526			RDBECOLITFC00183,RDBECOLITFC00183,RDBECOLITFC00183,RDBECOLITFC00003	SlyA,SlyA,SlyA,PhoP	b0622	656557	657117		Ecocyc:TU0-7821 
RDBECOLITUC02634	ybjG	RDBECOLIOPC00159	ybjG	RDBECOLIGNC03342	ybjG	RDBECOLIPMC02896	ybjGp	883508			RDBECOLITFC00003	PhoP	b0841	883388	882792		Ecocyc:TU0-7822 
RDBECOLITUC02635	ompT	RDBECOLIOPC00734	envY-ompT	RDBECOLIGNC00665	ompT	RDBECOLIPMC02897	ompTp	585665			RDBECOLITFC00003	PhoP	b0565	585633	584680		Ecocyc:TU0-7823 
RDBECOLITUC02636	rpsT	RDBECOLIOPC02700	rpsT	RDBECOLIGNC00909	rpsT	RDBECOLIPMC02898	rpsTp1	21210	RDBECOLITMC00027		RDBECOLITFC00087	DksA	b0023	21078	20815	20771-20784	Ecocyc:TU0-7842 
RDBECOLITUC02637	rpsT	RDBECOLIOPC02700	rpsT	RDBECOLIGNC00909	rpsT	RDBECOLIPMC02899	rpsTp2	21120	RDBECOLITMC00027		RDBECOLITFC00087	DksA	b0023	21078	20815	20771-20784	Ecocyc:TU0-7844 
RDBECOLITUC02638	lsrACDBFG-tam	RDBECOLIOPC02895	lsrACDBFG-tam	RDBECOLIGNC03693,RDBECOLIGNC03692,RDBECOLIGNC03691,RDBECOLIGNC03690,RDBECOLIGNC03689,RDBECOLIGNC03688,RDBECOLIGNC03687	tam|lsrG|lsrF|lsrB|lsrD|lsrC|lsrA	RDBECOLIPMC02900	lsrAp	1601460		sigma38	RDBECOLITFC00086,RDBECOLITFC00086,RDBECOLITFC00186	CRP,CRP,LsrR	b1519|b1518|b1517|b1516|b1515|b1514|b1513	1601490	1608104		Ecocyc:TU0-7861 
RDBECOLITUC02639	mdtABCD-baeSR	RDBECOLIOPC01130	mdtABCD-baeSR	RDBECOLIGNC01564,RDBECOLIGNC01563,RDBECOLIGNC02032,RDBECOLIGNC03992,RDBECOLIGNC03991,RDBECOLIGNC03990	baeR|baeS|mdtD|mdtC|mdtB|mdtA	RDBECOLIPMC02901	mdtAp	2153979		sigma38	RDBECOLITFC00043,RDBECOLITFC00043,RDBECOLITFC00111	CpxR,CpxR,BaeR	b2079|b2078|b2077|b2076|b2075|b2074	2154016	2164998		Ecocyc:TU0-7881 
RDBECOLITUC02640	mglAC	RDBECOLIOPC01470	mglBAC	RDBECOLIGNC00586,RDBECOLIGNC00584	mglC|mglA	RDBECOLIPMC02902	mglAp	2239391		sigma70	RDBECOLITFC00190	Fis	b2148|b2149	2239289	2236743		Ecocyc:TU0-7901 
RDBECOLITUC02641	dhaR	RDBECOLIOPC00269	dhaR	RDBECOLIGNC03524	dhaR	RDBECOLIPMC02903	dhaRp	1251003		sigma38	RDBECOLITFC00148	DhaR	b1201	1251066	1252985		Ecocyc:TU0-7962 
RDBECOLITUC02642	dhaKLM	RDBECOLIOPC02788	dhaKLM	RDBECOLIGNC02256,RDBECOLIGNC03522,RDBECOLIGNC03523	dhaM|dhaL|dhaK	RDBECOLIPMC02904	dhaKp	1250944		sigma38	RDBECOLITFC00024,RDBECOLITFC00148	SrsR,DhaR	b1198|b1199|b1200	1250838	1247696		Ecocyc:TU0-7981 
RDBECOLITUC02643	tsr	RDBECOLIOPC02488	tsr	RDBECOLIGNC01022	tsr	RDBECOLIPMC02995	tsrp1	4591412		sigma70	RDBECOLITFC00043	CpxR	b4355	4591657	4593312		Ecocyc:TU0-7 
RDBECOLITUC02644	glnQ	RDBECOLIOPC00782	glnHPQ	RDBECOLIGNC00382	glnQ	RDBECOLIPMC02905	glnQp	846631		sigma70	RDBECOLITFC00190	Fis	b0809	846463	845741		Ecocyc:TU0-8001 
RDBECOLITUC02645	acrD	RDBECOLIOPC02737	acrD	RDBECOLIGNC00012	acrD	RDBECOLIPMC02906	acrDp	2587475		sigma70	RDBECOLITFC00029	EvgA	b2470	2587595	2590708		Ecocyc:TU0-8021 
RDBECOLITUC02646	gatR_2	RDBECOLIOPC00849	gatR_2	RDBECOLIGNC02053	gatR	RDBECOLIPMC02907	gatR_2p						b4498	2171727	2169693		Ecocyc:TU0-8044 
RDBECOLITUC02647	tpiA	RDBECOLIOPC02038	tpiA	RDBECOLIGNC01003	tpiA	RDBECOLIPMC02908	tpiAp1	4111524					b3919	4111507	4110740		Ecocyc:TU0-8061 
RDBECOLITUC02648	pgk-fbaA	RDBECOLIOPC02836	epd-pgk-fbaA	RDBECOLIGNC00276,RDBECOLIGNC00694	fbaA|pgk	RDBECOLIPMC02909	pgkp1	3072857		sigma70			b2925|b2926	3072622	3070165		Ecocyc:TU0-8081 
RDBECOLITUC02649	epd-pgk-fbaA	RDBECOLIOPC02836	epd-pgk-fbaA	RDBECOLIGNC00276,RDBECOLIGNC00694,RDBECOLIGNC00361	fbaA|pgk|epd	RDBECOLIPMC03811	epdp	3073823		sigma70	RDBECOLITFC00086,RDBECOLITFC00092	CRP,Cra	b2925|b2926|b2927	3073691	3070165		Ecocyc:TU0-8082 
RDBECOLITUC02650	pgk	RDBECOLIOPC02836	epd-pgk-fbaA	RDBECOLIGNC00694	pgk	RDBECOLIPMC02909	pgkp1	3072857	RDBECOLITMC00302	sigma70			b2926	3072622	3071459	3071431-3071450	Ecocyc:TU0-8083 
RDBECOLITUC02651	aspS	RDBECOLIOPC02849	aspS	RDBECOLIGNC00093	aspS	RDBECOLIPMC02910	aspSp2	1950617	RDBECOLITMC00305				b1866	1950522	1948750	1948662-1948693	Ecocyc:TU0-8084 
RDBECOLITUC02652	pgl	RDBECOLIOPC01694	pgl	RDBECOLIGNC03300	pgl								b0767	798586	799581		Ecocyc:TU0-8101 
RDBECOLITUC02653	talB	RDBECOLIOPC00135	talB	RDBECOLIGNC01508	talB	RDBECOLIPMC03288	talBp	8191	RDBECOLITMC00306				b0008	8238	9191	9199-9226	Ecocyc:TU0-8121 
RDBECOLITUC02654	talA-tktB	RDBECOLIOPC02759	talA-tktB	RDBECOLIGNC02001,RDBECOLIGNC01728	tktB|talA	RDBECOLIPMC02911	talAp2	2578570		sigma38			b2465|b2464	2578666	2581639		Ecocyc:TU0-8143 
RDBECOLITUC02655	yiaG	RDBECOLIOPC00611	yiaG	RDBECOLIGNC02331	yiaG	RDBECOLIPMC02912	yiaGp	3719431		sigma38	RDBECOLITFC00126	Rob	b3555	3719478	3719768		Ecocyc:TU0-8145 
RDBECOLITUC02656	ytfK	RDBECOLIOPC02752	ytfK	RDBECOLIGNC04646	ytfK	RDBECOLIPMC02913	ytfKp1	4439511		sigma38	RDBECOLITFC00134,RDBECOLITFC00134	PhoB,PhoB	b4217	4439587	4439793		Ecocyc:TU0-8146 
RDBECOLITUC02657	ansP	RDBECOLIOPC02744	ansP	RDBECOLIGNC03653	ansP	RDBECOLIPMC02914	ansPp1	1526011		sigma38			b1453	1525980	1524481		Ecocyc:TU0-8147 
RDBECOLITUC02658	ansP	RDBECOLIOPC02744	ansP	RDBECOLIGNC03653	ansP	RDBECOLIPMC02915	ansPp2	1526020		sigma38			b1453	1525980	1524481		Ecocyc:TU0-8148 
RDBECOLITUC02659	pheP	RDBECOLIOPC02002	pheP	RDBECOLIGNC00699	pheP	RDBECOLIPMC02916	phePp	601929	RDBECOLITMC00307	sigma70			b0576	601959	603335	603377-603409	Ecocyc:TU0-8149 
RDBECOLITUC02660	msyB	RDBECOLIOPC02138	msyB	RDBECOLIGNC01308	msyB	RDBECOLIPMC02917	msyBp	1114213		sigma38			b1051	1114181	1113807		Ecocyc:TU0-8150 
RDBECOLITUC02661	artJ	RDBECOLIOPC01375	artJ	RDBECOLIGNC01574	artJ	RDBECOLIPMC02919	artJp	900626	RDBECOLITMC00309	sigma70	RDBECOLITFC00009,RDBECOLITFC00009	ArgR,ArgR	b0860	900575	899844	899648-899665	Ecocyc:TU0-8161 
RDBECOLITUC02662	pfkB	RDBECOLIOPC00871	pfkB	RDBECOLIGNC00691	pfkB	RDBECOLIPMC02920	pfkBp2	1806323		sigma38			b1723	1806370	1807299		Ecocyc:TU0-8181 
RDBECOLITUC02663	gloA	RDBECOLIOPC02797	nemRA-gloA	RDBECOLIGNC03778	gloA	RDBECOLIPMC02921	gloAp	1727801		sigma70			b1651	1727837	1728244		Ecocyc:TU0-8182 
RDBECOLITUC02664	ybjP	RDBECOLIOPC01413	ybjP	RDBECOLIGNC03353	ybjP	RDBECOLIPMC02922	ybjPp	904523		sigma38			b0865	904467	903952		Ecocyc:TU0-8201 
RDBECOLITUC02665	yggE	RDBECOLIOPC02620	yggE	RDBECOLIGNC01219	yggE	RDBECOLIPMC02923	yggEp1	3068126		sigma38			b2922	3068080	3067340		Ecocyc:TU0-8202 
RDBECOLITUC02666	yggE	RDBECOLIOPC02620	yggE	RDBECOLIGNC01219	yggE	RDBECOLIPMC02924	yggEp2	3068185		sigma38			b2922	3068080	3067340		Ecocyc:TU0-8203 
RDBECOLITUC02667	metE	RDBECOLIOPC02395	metE	RDBECOLIGNC00576	metE	RDBECOLIPMC02925	metEp	4012884			RDBECOLITFC00163,RDBECOLITFC00188,RDBECOLITFC00163,RDBECOLITFC00045,RDBECOLITFC00045	MetR,OxyR,MetR,MetJ,MetJ	b3829	4013053	4015314		Ecocyc:TU0-8221 
RDBECOLITUC02668	metR	RDBECOLIOPC02615	metR	RDBECOLIGNC00583	metR	RDBECOLIPMC02926	metRp1	4012855			RDBECOLITFC00163,RDBECOLITFC00188,RDBECOLITFC00163,RDBECOLITFC00045,RDBECOLITFC00045	MetR,OxyR,MetR,MetJ,MetJ	b3828	4012816	4011863		Ecocyc:TU0-8223 
RDBECOLITUC02669	metR	RDBECOLIOPC02615	metR	RDBECOLIGNC00583	metR	RDBECOLIPMC02927	metRp2	4012837			RDBECOLITFC00163,RDBECOLITFC00163,RDBECOLITFC00045,RDBECOLITFC00045	MetR,MetR,MetJ,MetJ	b3828	4012816	4011863		Ecocyc:TU0-8224 
RDBECOLITUC02670	yebC-ruvC	RDBECOLIOPC02844	nudB-yebC-ruvC	RDBECOLIGNC00913,RDBECOLIGNC01120	ruvC|yebC	RDBECOLIPMC02928	yebCp	1948185	RDBECOLITMC00248	sigma70			b1863|b1864	1948151	1946855	1946815-1946854	Ecocyc:TU0-8241 
RDBECOLITUC02671	ruvC	RDBECOLIOPC02844	nudB-yebC-ruvC	RDBECOLIGNC00913	ruvC	RDBECOLIPMC02929	ruvCp	1947439	RDBECOLITMC00248	sigma70			b1863	1947376	1946855	1946815-1946854	Ecocyc:TU0-8242 
RDBECOLITUC02672	nudB-yebC-ruvC	RDBECOLIOPC02844	nudB-yebC-ruvC	RDBECOLIGNC00913,RDBECOLIGNC01120,RDBECOLIGNC01121	ruvC|yebC|nudB	RDBECOLIPMC02930	nudBp	1948674	RDBECOLITMC00248	sigma70			b1863|b1864|b1865	1948632	1946855	1946815-1946854	Ecocyc:TU0-8243 
RDBECOLITUC02673	yebB	RDBECOLIOPC02839	yebB	RDBECOLIGNC01119	yebB	RDBECOLIPMC02931	yebBp2	1946144					b1862	1946251	1946853		Ecocyc:TU0-8244 
RDBECOLITUC02674	yebB	RDBECOLIOPC02839	yebB	RDBECOLIGNC01119	yebB	RDBECOLIPMC02932	yebBp1	1946110		sigma70			b1862	1946251	1946853		Ecocyc:TU0-8245 
RDBECOLITUC02675	ydjM	RDBECOLIOPC01438	ydjM	RDBECOLIGNC03818	ydjM	RDBECOLIPMC02933	ydjMp	1810170		sigma70	RDBECOLITFC00054,RDBECOLITFC00054	LexA,LexA	b1728	1810211	1810801		Ecocyc:TU0-8261 
RDBECOLITUC02676	insK	RDBECOLIOPC02296	insK	RDBECOLIGNC04588	insK	RDBECOLIPMC02934	insKp	3721065		sigma24	RDBECOLITFC00054	LexA	b3558	3721198	3722049		Ecocyc:TU0-8262 
RDBECOLITUC02677	dinQ	RDBECOLIOPC01887	dinQ	RDBECOLIGNC02982	dinQ	RDBECOLIPMC02935	dinQp	3647982	RDBECOLITMC00130	sigma70	RDBECOLITFC00054,RDBECOLITFC00054	LexA,LexA	b4613	3647788	3647705	3647652-3647689	Ecocyc:TU0-8263 
RDBECOLITUC02678	symE	RDBECOLIOPC01141	symE	RDBECOLIGNC04710	symE	RDBECOLIPMC03110	symEp	4579917		sigma70	RDBECOLITFC00054	LexA	b4347	4579840	4579499		Ecocyc:TU0-8264 
RDBECOLITUC02679	ybfE	RDBECOLIOPC01574	ybfE	RDBECOLIGNC01707	ybfE	RDBECOLIPMC00240	ybfEp	711939		sigma32	RDBECOLITFC00054	LexA	b0685	711898	711605		Ecocyc:TU0-8265 
RDBECOLITUC02680	hokE	RDBECOLIOPC00968	hokE	RDBECOLIGNC02966	hokE	RDBECOLIPMC00239	hokEp	607731		sigma24	RDBECOLITFC00054	LexA	b4415	607836	607988		Ecocyc:TU0-8266 
RDBECOLITUC02681	cho	RDBECOLIOPC00265	cho	RDBECOLIGNC03822	cho	RDBECOLIPMC00241	chop	1823492		sigma70	RDBECOLITFC00054	LexA	b1741	1823515	1824402		Ecocyc:TU0-8267 
RDBECOLITUC02682	rimJ	RDBECOLIOPC02497	rimJ	RDBECOLIGNC00841	rimJ	RDBECOLIPMC02936	rimJp	1125522					b1066	1125562	1126146		Ecocyc:TU0-8281 
RDBECOLITUC02683	ackA-pta	RDBECOLIOPC02662	ackA-pta	RDBECOLIGNC02440,RDBECOLIGNC00024	pta|ackA						RDBECOLITFC00210	CreB	b2297|b2296	2413470	2416891		Ecocyc:TU0-8301 
RDBECOLITUC02684	pta	RDBECOLIOPC02662	ackA-pta	RDBECOLIGNC02440	pta	RDBECOLIPMC02560	ptap	2414486		sigma70			b2297	2414747	2416891		Ecocyc:TU0-8302 
RDBECOLITUC02685	dut-slmA	RDBECOLIOPC00999	dut-slmA	RDBECOLIGNC01171,RDBECOLIGNC00245	slmA|dut	RDBECOLIPMC02937	dutp	3813852		sigma70			b3641|b3640	3813929	3815090		Ecocyc:TU0-8321 
RDBECOLITUC02686	lolB-ispE-prs	RDBECOLIOPC01596	lolB-ispE-prs	RDBECOLIGNC00764,RDBECOLIGNC01266,RDBECOLIGNC01265	prs|ispE|lolB	RDBECOLIPMC02938	lolBp	1263556	RDBECOLITMC00337	sigma28			b1207|b1208|b1209	1263500	1260928	1260895-1260909	Ecocyc:TU0-8323 
RDBECOLITUC02687	narK	RDBECOLIOPC02087	narK	RDBECOLIGNC02862,RDBECOLIGNC00634	narS|narK	RDBECOLIPMC02939	narKp2	1277821		sigma70			b4813|b1223	1277957	1279520		Ecocyc:TU0-8324 
RDBECOLITUC02688	acrR	RDBECOLIOPC02085	acrR	RDBECOLIGNC02015	acrR	RDBECOLIPMC02940	acrRp	485699		sigma70	RDBECOLITFC00154	AcrR	b0464	485761	486408		Ecocyc:TU0-8325 
RDBECOLITUC02689	yoeA	RDBECOLIOPC01344	yoeA	RDBECOLIGNC03953	yoeA								b4582	2068635	2070474		Ecocyc:TU0-8326 
RDBECOLITUC02690	nfeF	RDBECOLIOPC00725	nfeF	RDBECOLIGNC04428	nfeF	RDBECOLIPMC00510	yqjHp	3216538		sigma70	RDBECOLITFC00039,RDBECOLITFC00129,RDBECOLITFC00129,RDBECOLITFC00129	NfeR,Fur,Fur,Fur	b3070	3216491	3215727		Ecocyc:TU0-8327 
RDBECOLITUC02691	yegS	RDBECOLIOPC00571	yegS	RDBECOLIGNC03999	yegS								b2086	2168712	2169611		Ecocyc:TU0-8328 
RDBECOLITUC02692	zinT	RDBECOLIOPC00296	zinT	RDBECOLIGNC03940	zinT	RDBECOLIPMC02941	zinTp	2041346		sigma70	RDBECOLITFC00188,RDBECOLITFC00129,RDBECOLITFC00095,RDBECOLITFC00198	OxyR,Fur,SoxS,Zur	b1973	2041375	2042025		Ecocyc:TU0-8330 
