# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) conformationName.  Name of the active conformation of the regulator.
## (5) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (6) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (7) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (8) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)conformationName	5)regulatedId	6)regulatedName	7)function	8)confidenceLevel 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC01968	napC	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC01969	napB	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC01970	napH	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC01971	napG	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC01972	napA	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC01973	napF	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC02039	napD	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC02202	erpA	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC02243	nrdF	+	W 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC02445	nrdE	+	W 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC03792	sufE	+	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC03793	sufS	+	C 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC03794	sufD	+	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC03795	sufC	+	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC03796	sufB	+	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC03810	selO	+	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC04222	rnlA	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC04223	rnlB	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC04252	nrdH	+	W 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC04253	nrdI	+	W 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional dual regulator IscR	RDBECOLIGNC04572	nfuA	-	S 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional repressor IscR-a [2Fe-2S] iron-sulfur cluster	RDBECOLIGNC02029	iscA	-	C 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional repressor IscR-a [2Fe-2S] iron-sulfur cluster	RDBECOLIGNC03418	torT	-	C 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional repressor IscR-a [2Fe-2S] iron-sulfur cluster	RDBECOLIGNC04185	iscU	-	C 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional repressor IscR-a [2Fe-2S] iron-sulfur cluster	RDBECOLIGNC04186	iscS	-	C 
RDBECOLITFC00105	IscR	iscR	DNA-binding transcriptional repressor IscR-a [2Fe-2S] iron-sulfur cluster	RDBECOLIGNC04187	iscR	-	C 
RDBECOLITFC00106	YgbI	ygbI	DNA-binding transcriptional repressor YgbI	RDBECOLIGNC04265	ygbJ	-	W 
RDBECOLITFC00106	YgbI	ygbI	DNA-binding transcriptional repressor YgbI	RDBECOLIGNC04266	ygbK	-	W 
RDBECOLITFC00107	RacR	racR	Rac prophage; DNA-binding transcriptional repressor RacR	RDBECOLIGNC03577	ydaS	-	S 
RDBECOLITFC00107	RacR	racR	Rac prophage; DNA-binding transcriptional repressor RacR	RDBECOLIGNC03578	ydaT	-	S 
RDBECOLITFC00107	RacR	racR	Rac prophage; DNA-binding transcriptional repressor RacR	RDBECOLIGNC03579	ydaU	-	S 
RDBECOLITFC00107	RacR	racR	Rac prophage; DNA-binding transcriptional repressor RacR	RDBECOLIGNC03580	ydaV	-	S 
RDBECOLITFC00107	RacR	racR	Rac prophage; DNA-binding transcriptional repressor RacR	RDBECOLIGNC03581	ydaW	-	S 
RDBECOLITFC00107	RacR	racR	Rac prophage; DNA-binding transcriptional repressor RacR	RDBECOLIGNC03582	rzpR	-	S 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC00173	cyoA	+	W 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC00174	cyoB	+	W 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC00175	cyoC	+	W 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC00176	cyoD	+	W 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC00177	cyoE	+	W 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC02230	cusA	+	C 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03230	cusS	+	C 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03231	cusR	+	C 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03232	cusC	+	C 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03233	cusF	+	C 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03234	cusB	+	C 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03937	hiuH	+	S 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03938	msrP	+	S 
RDBECOLITFC00108	CusR	cusR	DNA-binding transcriptional activator CusR-phosphorylated	RDBECOLIGNC03939	msrQ	+	S 
RDBECOLITFC00109	MalI	malI	DNA-binding transcriptional repressor MalI	RDBECOLIGNC00549	malI	-	S 
RDBECOLITFC00109	MalI	malI	DNA-binding transcriptional repressor MalI	RDBECOLIGNC00555	malX	-	S 
RDBECOLITFC00109	MalI	malI	DNA-binding transcriptional repressor MalI	RDBECOLIGNC00556	malY	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00010	cydC	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00020	aceB	+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00028	adhE	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00031	alaS	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00042	ansB	-+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00058	arcB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00059	argA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00066	argR	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00067	argS	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00068	argT	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00069	aroA	-+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00075	aroG	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00087	asnA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00088	asnB	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00091	aspA	-+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00092	aspC	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00093	aspS	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00094	atpA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00101	atpH	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00103	avtA	+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00125	btuE	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00127	cadA	+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00128	cadB	+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00154	clpP	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00179	cysB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00209	deaD	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00210	dedA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00214	deoB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00242	dppA	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00249	eco	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00252	eno	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00265	exbB	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00274	fadL	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00302	fimA	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00304	fimC	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00305	fimD	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00306	fimE	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00307	fimF	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00308	fimG	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00309	fimH	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00324	frdA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00325	frdB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00336	ftsQ	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00349	fumA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00364	gcvH	+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00365	gdhA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00372	glgC	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00376	glnA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00379	glnH	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00380	glnL	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00382	glnQ	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00396	gltB	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00397	gltD	+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00398	gltP	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00407	gpt	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00457	lpxL	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00486	ilvA	-	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00489	ilvD	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00490	ilvE	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00491	ilvH	-+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00492	ilvI	-+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00493	ilvM	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00501	katE	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00504	kbl	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00523	leuO	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00528	livF	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00529	livG	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00530	livH	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00531	livJ	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00532	livK	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00533	livM	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00539	lrp	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00545	lysU	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00554	malT	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00558	manA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00579	metH	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00581	metK	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00591	groL	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00592	groS	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00605	msbA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00609	mtr	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00619	mutY	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00658	nusB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00662	ompC	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00665	ompT	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00666	oppA	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00667	oppB	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00668	oppC	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00669	oppD	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00670	oppF	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00672	osmC	-+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00675	pabB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00676	pal	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00686	pepD	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00717	phoA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00732	pncB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00734	pntA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00736	polA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00749	ppsA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00788	purM	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00801	pyrI	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00825	relA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00859	rplF	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00869	rplR	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00888	rpoN	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00897	rpsH	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00918	sdaA	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00932	serA	+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00933	serB	+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC00934	serC	-+	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00935	serS	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00939	ytjB	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00943	prlF	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00946	soxS	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00972	sulA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC00981	tdh	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01001	topA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01005	treA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01020	trxB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01029	tyrP	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01030	tyrR	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01093	ybgA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01099	trhO	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01100	yceB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01134	yfiB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01140	fau	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01142	mscS	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01165	yhhA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01189	rdcA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01195	creA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01203	leuA	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01221	uspE	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01230	iraP	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01233	rnr	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01243	ilvL	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01250	thrL	-	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01252	leuL	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01278	lipA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01292	ribE	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01302	upp	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01307	lysP	-+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01312	ychE	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01314	mnmA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01323	fliA	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01337	ubiA	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01357	osmY	-	C 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01368	ppx	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01372	dadA	-+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01373	dadX	-	C 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01391	sthA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-+binding transcriptional dual regulator Lrp	RDBECOLIGNC01405	gcvT	-+	S 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01406	rpiA	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01413	wecB	-	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01430	rhtB	+	W 
RDBECOLITFC00110	Lrp	lrp	DNA-binding transcriptional dual regulator Lrp	RDBECOLIGNC01445	gadB	-	W 
