entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,complex_type,is_virtual,components,critical_components,assembly_condition,notes
gene.b2097,gene,fbaB,b2097|fbaB|fbaB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2097,"Dbxref:ASAP:ABE-0006941,ECOCYC:G7129,GeneID:946632|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2177512-2178564:-; feature_type=gene
gene.b2098,gene,yegT,b2098|yegT|yegT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2098,"Dbxref:ASAP:ABE-0006946,ECOCYC:G7130,GeneID:946638|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2178821-2180098:+; feature_type=gene
gene.b2099,gene,yegU,b2099|yegU|yegU,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2099,"Dbxref:ASAP:ABE-0006948,ECOCYC:G7131,GeneID:946630|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2180095-2181099:+; feature_type=gene
gene.b2100,gene,yegV,b2100|yegV|yegV,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2100,"Dbxref:ASAP:ABE-0006950,ECOCYC:G7132,GeneID:946637|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2181096-2182061:+; feature_type=gene
gene.b2101,gene,yegW,b2101|yegW|yegW,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2101,"Dbxref:ASAP:ABE-0006952,ECOCYC:G7133,GeneID:946639|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2182035-2182781:-; feature_type=gene
gene.b2102,gene,yegX,b2102|yegX|yegX,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2102,"Dbxref:ASAP:ABE-0006955,ECOCYC:G7134,GeneID:945543|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2182833-2183651:-; feature_type=gene
gene.b2103,gene,thiD,b2103|thiD|thiD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2103,"Dbxref:ASAP:ABE-0006958,ECOCYC:G7135,GeneID:946459|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2183716-2184516:-; feature_type=gene
gene.b2104,gene,thiM,b2104|thiM|thiM,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2104,"Dbxref:ASAP:ABE-0006960,ECOCYC:M007,GeneID:945142|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2184513-2185301:-; feature_type=gene
gene.b2105,gene,rcnR,b2105|rcnR|rcnR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2105,"Dbxref:ASAP:ABE-0006964,ECOCYC:G7137,GeneID:947114|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2185524-2185796:-; feature_type=gene
gene.b2106,gene,rcnA,b2106|rcnA|rcnA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2106,"Dbxref:ASAP:ABE-0006968,ECOCYC:G7138,GeneID:949078|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2185917-2186741:+; feature_type=gene
gene.b2107,gene,rcnB,b2107|rcnB|rcnB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2107,"Dbxref:ASAP:ABE-0006970,ECOCYC:G7139,GeneID:949080|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2186960-2187298:+; feature_type=gene
gene.b2108,gene,yehA,b2108|yehA|yehA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2108,"Dbxref:ASAP:ABE-0006972,ECOCYC:EG11987,GeneID:946642|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2187380-2188414:-; feature_type=gene
gene.b2109,gene,yehB,b2109|yehB|yehB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2109,"Dbxref:ASAP:ABE-0006974,ECOCYC:EG11988,GeneID:946617|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2188430-2190910:-; feature_type=gene
gene.b2110,gene,yehC,b2110|yehC|yehC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2110,"Dbxref:ASAP:ABE-0006978,ECOCYC:EG11989,GeneID:946621|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2190926-2191645:-; feature_type=gene
gene.b2111,gene,yehD,b2111|yehD|yehD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2111,"Dbxref:ASAP:ABE-0006980,ECOCYC:EG11990,GeneID:946619|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2191680-2192222:-; feature_type=gene
gene.b2112,gene,yehE,b2112|yehE|yehE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2112,"Dbxref:ASAP:ABE-0006984,ECOCYC:EG11991,GeneID:946615|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2192515-2192796:-; feature_type=gene
gene.b2113,gene,mrp,b2113|mrp|mrp,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2113,"Dbxref:ASAP:ABE-0006987,ECOCYC:EG10611,GeneID:946627|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2193059-2194168:-; feature_type=gene
gene.b2114,gene,metG,b2114|metG|metG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2114,"Dbxref:ASAP:ABE-0006991,ECOCYC:EG10586,GeneID:946643|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2194300-2196333:+; feature_type=gene
gene.b2115,gene,yehF,b2115|yehF|yehF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2115,"Dbxref:ASAP:ABE-0006997,ECOCYC:EG11992,GeneID:946650|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2196474-2197298:+; feature_type=gene
gene.b2118,gene,yehI,b2118|yehI|yehI,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2118,"Dbxref:ASAP:ABE-0007003,ECOCYC:EG11995,GeneID:946649|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2200279-2203911:+; feature_type=gene
gene.b4541,gene,yehK,b4541|yehK|yehK,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4541,"Dbxref:ASAP:ABE-0285062,ECOCYC:G0-10458,GeneID:4056035|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2203972-2204289:+; feature_type=gene
gene.b2119,gene,yehL,b2119|yehL|yehL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2119,"Dbxref:ASAP:ABE-0007006,ECOCYC:EG11998,GeneID:946656|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2204596-2205684:+; feature_type=gene
gene.b2120,gene,yehM,b2120|yehM|yehM,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2120,"Dbxref:ASAP:ABE-0007008,ECOCYC:EG11999,GeneID:946651|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2205695-2207974:+; feature_type=gene
gene.b2121,gene,yehP,b2121|yehP|yehP,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2121,"Dbxref:ASAP:ABE-0007013,ECOCYC:EG12002,GeneID:946652|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2207967-2209103:+; feature_type=gene
gene.b2122,gene,yehQ,b2122|yehQ|yehQ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2122,"Dbxref:ASAP:ABE-0007015,ECOCYC:EG12003,GeneID:946654|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2209100-2210944:+; feature_type=gene
gene.b2123,gene,yehR,b2123|yehR|yehR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2123,"Dbxref:ASAP:ABE-0007018,ECOCYC:EG12004,GeneID:949023|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2211225-2211686:+; feature_type=gene
gene.b2124,gene,yehS,b2124|yehS|yehS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2124,"Dbxref:ASAP:ABE-0007021,ECOCYC:EG12005,GeneID:949026|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2211726-2212196:-; feature_type=gene
gene.b2125,gene,btsR,b2125|btsR|btsR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2125,"Dbxref:ASAP:ABE-0007023,ECOCYC:EG12006,GeneID:949024|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2212243-2212962:-; feature_type=gene
gene.b2126,gene,btsS,b2126|btsS|btsS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2126,"Dbxref:ASAP:ABE-0007027,ECOCYC:EG12007,GeneID:949027|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2212959-2214644:-; feature_type=gene
gene.b2127,gene,mlrA,b2127|mlrA|mlrA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2127,"Dbxref:ASAP:ABE-0007030,ECOCYC:EG12008,GeneID:949029|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2214866-2215597:+; feature_type=gene
gene.b4542,gene,yohO,b4542|yohO|yohO,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4542,"Dbxref:ASAP:ABE-0285063,ECOCYC:G0-10459,GeneID:1450279|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2215657-2215764:+; feature_type=gene
gene.b2128,gene,yehW,b2128|yehW|yehW,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2128,"Dbxref:ASAP:ABE-0007032,ECOCYC:EG12009,GeneID:949028|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2215745-2216476:-; feature_type=gene
gene.b2129,gene,yehX,b2129|yehX|yehX,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2129,"Dbxref:ASAP:ABE-0007034,ECOCYC:EG12010,GeneID:946659|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2216481-2217407:-; feature_type=gene
gene.b2130,gene,yehY,b2130|yehY|yehY,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2130,"Dbxref:ASAP:ABE-0007038,ECOCYC:EG12011,GeneID:946660|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2217400-2218557:-; feature_type=gene
gene.b2131,gene,osmF,b2131|osmF|osmF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2131,"Dbxref:ASAP:ABE-0007040,ECOCYC:EG12012,GeneID:946681|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2218564-2219481:-; feature_type=gene
gene.b2132,gene,bglX,b2132|bglX|bglX,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2132,"Dbxref:ASAP:ABE-0007043,ECOCYC:EG12013,GeneID:946682|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2219692-2221989:-; feature_type=gene
gene.b2133,gene,dld,b2133|dld|dld,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2133,"Dbxref:ASAP:ABE-0007048,ECOCYC:EG10231,GeneID:946653|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2222185-2223900:+; feature_type=gene
gene.b2134,gene,pbpG,b2134|pbpG|pbpG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2134,"Dbxref:ASAP:ABE-0007050,ECOCYC:EG12015,GeneID:946662|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2223938-2224870:-; feature_type=gene
gene.b2135,gene,yohC,b2135|yohC|yohC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2135,"Dbxref:ASAP:ABE-0007053,ECOCYC:EG12016,GeneID:946666|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2225044-2225631:-; feature_type=gene
gene.b2136,gene,yohD,b2136|yohD|yohD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2136,"Dbxref:ASAP:ABE-0007059,ECOCYC:EG12017,GeneID:946661|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2225801-2226379:+; feature_type=gene
gene.b2137,gene,yohF,b2137|yohF|yohF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2137,"Dbxref:ASAP:ABE-0007062,ECOCYC:EG12019,GeneID:949126|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2226509-2227270:-; feature_type=gene
gene.b4679,gene,yohP,b4679|yohP|yohP,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4679,"Dbxref:ASAP:ABE-0285222,ECOCYC:G0-10652,GeneID:7751636|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2228982-2229065:+; feature_type=gene
gene.b2140,gene,dusC,b2140|dusC|dusC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2140,"Dbxref:ASAP:ABE-0007074,ECOCYC:EG12022,GeneID:945458|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2229438-2230385:-; feature_type=gene
gene.b2141,gene,yohJ,b2141|yohJ|yohJ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2141,"Dbxref:ASAP:ABE-0007078,ECOCYC:EG12023,GeneID:949127|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2230624-2231022:+; feature_type=gene
gene.b2142,gene,yohK,b2142|yohK|yohK,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2142,"Dbxref:ASAP:ABE-0007080,ECOCYC:EG12024,GeneID:949125|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2231019-2231714:+; feature_type=gene
gene.b2143,gene,cdd,b2143|cdd|cdd,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2143,"Dbxref:ASAP:ABE-0007086,ECOCYC:EG10137,GeneID:946663|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2231844-2232728:+; feature_type=gene
gene.b2144,gene,sanA,b2144|sanA|sanA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2144,"Dbxref:ASAP:ABE-0007091,ECOCYC:EG12025,GeneID:949003|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2232878-2233597:+; feature_type=gene
gene.b2145,gene,yeiS,b2145|yeiS|yeiS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2145,"Dbxref:ASAP:ABE-0007093,ECOCYC:G7144,GeneID:948983|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2233600-2233839:+; feature_type=gene
gene.b2146,gene,preT,b2146|preT|preT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2146,"Dbxref:ASAP:ABE-0007096,ECOCYC:G7145,GeneID:949049|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2234033-2235271:+; feature_type=gene
gene.b2147,gene,preA,b2147|preA|preA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2147,"Dbxref:ASAP:ABE-0007098,ECOCYC:EG11289,GeneID:949037|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2235265-2236500:+; feature_type=gene
gene.b2148,gene,mglC,b2148|mglC|mglC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2148,"Dbxref:ASAP:ABE-0007101,ECOCYC:EG10594,GeneID:949039|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2236743-2237753:-; feature_type=gene
gene.b2149,gene,mglA,b2149|mglA|mglA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2149,"Dbxref:ASAP:ABE-0007103,ECOCYC:EG10592,GeneID:949036|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2237769-2239289:-; feature_type=gene
gene.b2150,gene,mglB,b2150|mglB|mglB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2150,"Dbxref:ASAP:ABE-0007108,ECOCYC:EG10593,GeneID:949041|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2239350-2240348:-; feature_type=gene
gene.b2151,gene,galS,b2151|galS|galS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2151,"Dbxref:ASAP:ABE-0007110,ECOCYC:EG10365,GeneID:949043|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2240628-2241668:-; feature_type=gene
gene.b2152,gene,yeiB,b2152|yeiB|yeiB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2152,"Dbxref:ASAP:ABE-0007115,ECOCYC:EG11290,GeneID:949044|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2241810-2242967:-; feature_type=gene
gene.b2153,gene,folE,b2153|folE|folE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2153,"Dbxref:ASAP:ABE-0007117,ECOCYC:EG11375,GeneID:949040|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2242984-2243652:-; feature_type=gene
gene.b2154,gene,yeiG,b2154|yeiG|yeiG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2154,"Dbxref:ASAP:ABE-0007124,ECOCYC:EG12026,GeneID:949045|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2243910-2244746:+; feature_type=gene
gene.b2155,gene,cirA,b2155|cirA|cirA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2155,"Dbxref:ASAP:ABE-0007126,ECOCYC:EG10155,GeneID:949042|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2244778-2246769:-; feature_type=gene
gene.b2156,gene,lysP,b2156|lysP|lysP,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2156,"Dbxref:ASAP:ABE-0007131,ECOCYC:EG11337,GeneID:946667|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2247063-2248532:-; feature_type=gene
gene.b2157,gene,yeiE,b2157|yeiE|yeiE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2157,"Dbxref:ASAP:ABE-0007138,ECOCYC:EG12105,GeneID:946657|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2248737-2249618:-; feature_type=gene
gene.b2158,gene,yeiH,b2158|yeiH|yeiH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2158,"Dbxref:ASAP:ABE-0007142,ECOCYC:EG12027,GeneID:946668|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2249717-2250766:+; feature_type=gene
gene.b2159,gene,nfo,b2159|nfo|nfo,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2159,"Dbxref:ASAP:ABE-0007146,ECOCYC:EG10651,GeneID:946669|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2250840-2251697:+; feature_type=gene
gene.b2160,gene,yeiI,b2160|yeiI|yeiI,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2160,"Dbxref:ASAP:ABE-0007149,ECOCYC:EG12028,GeneID:946640|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2251700-2252788:+; feature_type=gene
gene.b2161,gene,nupX,b2161|nupX|nupX,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2161,"Dbxref:ASAP:ABE-0007152,ECOCYC:EG12029,GeneID:946655|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2252895-2254145:-; feature_type=gene
gene.b2162,gene,rihB,b2162|rihB|rihB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2162,"Dbxref:ASAP:ABE-0007156,ECOCYC:EG12030,GeneID:946646|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2254245-2255186:-; feature_type=gene
gene.b2163,gene,yeiL,b2163|yeiL|yeiL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2163,"Dbxref:ASAP:ABE-0007160,ECOCYC:EG12031,GeneID:946670|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2255355-2256014:+; feature_type=gene
gene.b2164,gene,psuT,b2164|psuT|psuT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2164,"Dbxref:ASAP:ABE-0007163,ECOCYC:EG12032,GeneID:946671|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2256085-2257335:-; feature_type=gene
gene.b2165,gene,psuG,b2165|psuG|psuG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2165,"Dbxref:ASAP:ABE-0007165,ECOCYC:EG12033,GeneID:946699|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2257429-2258367:-; feature_type=gene
gene.b2166,gene,psuK,b2166|psuK|psuK,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2166,"Dbxref:ASAP:ABE-0007168,ECOCYC:EG11646,GeneID:946664|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2258355-2259296:-; feature_type=gene
gene.b2167,gene,fruA,b2167|fruA|fruA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2167,"Dbxref:ASAP:ABE-0007172,ECOCYC:EG10336,GeneID:946672|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2259719-2261410:-; feature_type=gene
gene.b2168,gene,fruK,b2168|fruK|fruK,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b2168,"Dbxref:ASAP:ABE-0007174,ECOCYC:EG10337,GeneID:946676|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:2261427-2262365:-; feature_type=gene
